"code régime";"caisse gestionnaire";"centre gestionnaire";"libellé";"régime";"organisme destinataire";"code centre informatique";"adresse 1";"adresse 2";"commune";"code postal";"cédex";"téléphone";"fax"
"03";"039";"3200";"S.I.M.S.A. MUTUELLE ACTION (PICARDIE)";"Assurance Maladie des Professions Indépendantes - AMPI";"127";"001";"106, rue Faidherbe";"";"NOGENT SUR OISE ";"60184";"CEDEX ";"03.44.74.30.30";""
"03";"041";"1100";"R.A.M (DU POITOU ET DES CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"128";"002";"Madame PRASTEAU";"5, allée Martin Luther King";"POITIERS ";"86034";"CEDEX ";"05.49.36.10.38 ";"05.49.45.83.54"
"03";"041";"1200";"R.A.M. (POITOU CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"128";"002";"";"";"";"";"";"";""
"03";"043";"5100";"M.P.C.A. (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"139";"002";"447 AVENUE DE JOUQUES";"BAT C1 POLE PERFORMANCE";"AUBAGNE";"13400";" ";"04.42.18.49.60";"04.42.18.49.89"
"03";"045";"3200";"LMRA RADIANCE  (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"143";"002";"95, rue Vendôme";"";"LYON ";"69453";"CEDEX 06 ";"04.78.89.57.57";""
"03";"045";"4200";"P.M.A.V. MUTUELLE (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"146";"002";"31-33, boulevard de la République";"";"VIENNE ";"38203";"CEDEX ";"04.74.85.03.35";""
"03";"041";"1300";"R.A.M (POITOU CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"128";"002";"";"";"";"";" ";"";""
"03";"041";"3200";"U.M.T.N.S. RADIANCE  (POITOU CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"131";"002";"Monsieur BUTEAU";"1, boulevard Liédot";"ANGOULEME ";"16014";"CEDEX ";"05.45.90.15.58";"05 45.90.15.51"
"03";"041";"4100";"MUTUELLE S.M.I.P. (POITOU CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"132";"002";"Mesdames CLERE et TOUZOT";"20, rue Thiers";"NIORT ";"79077";"CEDEX 9 ";"05.49.77.27.00 ";"05.49.77.27.49"
"03";"041";"5400";"MUTUELLE DE LA VIENNE (POITOU CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"133";"002";"TOURAINE MUTUALISTE  Monsieur VEZIEN";"Service AMPI  B.P. 70467 ";"POITIERS ";"86012";"CEDEX ";"05.49.39.51.29 ";"05.49.60.23.59"
"03";"041";"5500";"MUTUELLE ARTS & METIERS (POITOU CHARENTES)";"Assurance Maladie des Professions Indépendantes - AMPI";"134";"002";"SMAM  Madame AUGER";"45 à 49, avenue Jean Moulin";"LA ROCHELLE ";"17034";"CEDEX ";"05.46.45.04.04 ";"05.46.44.99.79"
"03";"043";"1100";"R.A.M. (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"135";"002";"300, Av du Prado";"";"MARSEILLE ";"13272";"CEDEX 08 ";"08.11.01.20.12";"04.96.19.00.01"
"03";"043";"1200";"R.A.M. (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"135";"002";"65, avenue Jules Cantini";"Case Postale 8-14-63";"MARSEILLE ";"13435";"CEDEX 20 ";"04.96.20.14.00";"04.96.20.17.91"
"03";"043";"1300";"R.A.M (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"135";"002";"25 bis avenue Jules Cantini -2 eme étage";"";"MARSEILLE  ";"13006";"";"08.25.87.86.75";"08.25.39.23.61"
"03";"043";"4300";"LES MUTUELLES DU SOLEIL (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"138";"002";"7, Square Stalingrad";"";"MARSEILLE";"13221";"CEDEX 1";"08.20.80.18.02";"04.91.28.02.55"
"03";"043";"5200";"PROVENCE MUTUALITE (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"140";"002";"25 Route de montfavet";"BP 336";"AVIGNON";"84022";"CEDEX 1 ";"04.90.13.36.36";"04.90.88.62.37"
"03";"043";"5300";"M.C.M. LES MUTUELLES DU SOLEIL (PROVENCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"141";"002";"7 Square Stalingrad";"";"MARSEILLE";"13221";"CEDEX 1 ";"04.91.28.02.80";"04.91.28.02.55"
"03";"045";"1100";"R.A.M (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"142";"002";"La villette Part-dieu";"bâtiment A 26 rue de la villette";"LYON";"69328";"CEDEX 03 ";"04.37.48.89.36";"04.37.48.89.30"
"03";"045";"3300";"MUCIREL/MUTUELLES PRESENCE (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"144";"002";"76/78, rue de Créqui";"";"LYON";"69472";"CEDEX 06 ";"04.72.43.59.20 ";"04.72.43.59.39"
"03";"045";"3400";"M.G.T.I. MUTUELLE ACTION (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"145";"002";"8, place de l'Hôtel de Ville";"";"SAINT ETIENNE ";"42029";"CEDEX 1 ";"04.77.42.35.80";""
"03";"045";"5100";"MUTUALITE DE L AIN (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"147";"002";"58, rue Bourgmayer";"";"BOURG EN BRESSE";"01001";"";"04.74.32.37.00";""
"03";"045";"5200";"MUTUELLE A.R.P.I.C.A (RHONE)";"Assurance Maladie des Professions Indépendantes - AMPI";"148";"002";"1, avenue de Chomérac";"";"PRIVAS";"07003";"";"04.75.66.48.48";""
"03";"047";"1100";"R.A.M (ILE DE FRANCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"149";"002";"26-28, rue de Clichy";"";"PARIS";"75009";"";"01.53.20.67.00";""
"03";"050";"3200";"F.M.P-CAMPI (PROF. ARTIS. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"159";"002";"3 et 3 bis, rue Taylor";"";"PARIS";"75474";"CEDEX 10 ";"01.44.84.16.35";""
"03";"047";"1300";"R.A.M (PROF. INDUST. COMM. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"149";"002";"26, rue Bénard";"";"PARIS";"75014";"";"0825 00 18 25";""
"03";"047";"2100";"MUTUELLE BLEUE (PROF. INDUST. COMM. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"151";"002";"68, rue du Rocher";"";"PARIS";"75396";"CEDEX 08";"01.53.42.59.59";"01.53.42.58.38"
"03";"047";"3100";"C.I.M.A.M (PROF. INDUST. COMM. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"180";"002";"12, avenue du Général Mangin";"";"VERSAILLES";"78027";"CEDEX";"01.39.55.87.86";""
"03";"047";"3200";"F.M.P. - CAMPI (PROF. INDUST. COMM. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"152";"002";"3 et 3 bis, rue Taylor";"";"PARIS";"75434";"CEDEX 10";"01.44.84.16.10";""
"03";"047";"5100";"U.T.I.M. (PROF. INDUST. COMM. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"154";"002";"14, rue René Cassin";"";"MELUN";"77014";"CEDEX";"01.64.71.39.99";"01.60.68.89.25"
"03";"050";"1100";"R.A.M (ILE DE FRANCE)";"Assurance Maladie des Professions Indépendantes - AMPI";"155";"002";"26-28, rue de Clichy";"";"PARIS";"75436";"CEDEX 09";"01.53.20.67.00";""
"03";"050";"1300";"R.A.M (PROF. ARTIS. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"155";"002";"16, rue de Londres";"BP 452.09 ";"PARIS ";"75424";"CEDEX 09";"01.40.16.73.55";""
"03";"050";"2100";"LA MUTUELLE BLEUE (PROF. ARTIS. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"157";"002";"68, rue du Rocher";"";"PARIS ";"75396";"CEDEX 08";"01.53.42.59.59";"01.53.42.58.38"
"03";"050";"3100";"C.I.M.A.M (PROF. ARTIS. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"158";"002";"12, avenue du Général Mangin";"";"VERSAILLES ";"78027";"CEDEX";"01.39.55.87.86";""
"03";"050";"5200";"U.T.I.M. (PROF. ARTIS. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"160";"002";"14, rue René Cassin";"";"MELUN";"77014";"CEDEX";"01.64.71.40.00";""
"03";"053";"1100";"R.A.M (DES PROFESSIONS LIBERALES)";"Assurance Maladie des Professions Indépendantes - AMPI";"161";"001";"3, boulevard NEY";"BP 10450";"PARIS ";"75871";"CEDEX 18";"01 53 26 62 79";"01 53 26 62 71"
"03";"053";"1300";"R.A.M (PROF. LIB. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"161";"001";"3, boulevard NEY";"BP 10450";"PARIS";"75871";"CEDEX 18";"01 53 26 62 79";"01 53 26 62 71"
"03";"053";"3200";"F.M.P. CAMPI REGION PARISIENNE (PROF. LIB. ILE DE France)";"Assurance Maladie des Professions Indépendantes - AMPI";"164";"001";"3 et 3 bis, rue Taylor";"";"PARIS";"75474";"CEDEX 10";"01 44 84 16 01";"01 44 84 16 41"
"03";"054";"1100";"R.A.M (DES PROFESSIONS LIBERALES)";"Assurance Maladie des Professions Indépendantes - AMPI";"165";"001";"15, avenue Henri Laudier";"";"BOURGES";"18034";"CEDEX 9";"02.48.23.81.00";"02.48.23.81.01"
"03";"054";"1300";"R.A.M (PROF. LIB. DE PROVINCES)";"Assurance Maladie des Professions Indépendantes - AMPI";"165";"001";"54 - 160, rue Henri Champion";"";"LE MANS";"72031";"CEDEX";"02.43.41.72.72";""
"03";"054";"6200";"F.M.P. CAMPI (PROF. LIB. DE PROVINCES)";"Assurance Maladie des Professions Indépendantes - AMPI";"168";"001";"3 et 3 bis, rue Taylor";"";"PARIS CEDEX 10";"75474";"CEDEX 15";"01 44 84 16 11";""
"03";"058";"7800";"R.A.M. de GUADELOUPE (ANTILLES GUYANE)";"Assurance Maladie des Professions Indépendantes - AMPI";"176";"002";"42, rue Garnier Pagès";"BP 808 ";"FORT DE FRANCE";"97244";"";"05.96.70.60.06";""
"03";"058";"8800";"R.A.M. de MARTINIQUE (ANTILLES GUYANE)";"Assurance Maladie des Professions Indépendantes - AMPI";"177";"002";"Carrefour MANGOT VULCIN ";"Habitation Bois Quarré - BP 388 ";"LAMENTIN ";"97288";"CEDEX ";"05.96.66.69.79 ";"05.96.51.54.27"
"03";"059";"1100";"R.A.M. (REUNION)";"Assurance Maladie des Professions Indépendantes - AMPI";"178";"001";"Immeuble Europa";"2, Allée Bonnier - BP 793";"SAINT DENIS ";"97400";"";"02.62.94.83.50";"02.62.94.83.51"
"03";"054";"6400";"MUTUELLE de LEST (PROF. LIB. DE PROVINCES)";"Assurance Maladie des Professions Indépendantes - AMPI";"169";"001";"11, boulevard Wilson";"";"STRASBOURG";"67082";"CEDEX";"03.88.75.49.49";""
"03";"055";"1100";"R.A.M. (SECTION AUTONOME BATELLERIE)";"Assurance Maladie des Professions Indépendantes - AMPI";"170";"002";"26-28, rue de Clichy";"";"PARIS";"75009";"";"01.53.20.67.00";""
"03";"055";"1300";"R.A.M (SECTION AUTONOME BATELLERIE)";"Assurance Maladie des Professions Indépendantes - AMPI";"170";"002";"";"";"";"";"";"";""
"03";"057";"1100";"R.A.M. (CORSE)";"Assurance Maladie des Professions Indépendantes - AMPI";"172";"002";"Résidence Laetitita Bonaparte";"Avenue de la Grande Armée";"AJACCIO";"20000";"";"04.95.22.22.34";""
"03";"058";"6800";"R.A.M de GUYANE (ANTILLES GUYANE)";"Assurance Maladie des Professions Indépendantes - AMPI";"175";"002";"Palais de la Mutualite-Assainissement";"";"POINTE A PITRE";"97110";"";"05.90.82.09.80";"05.90.82.50.13"
"04";"110";"0000";"Caisse de Prevoyance";"Caisses de Prévoyance et de Retraite de la SNCF - CPR SNCF";"110";"001";"17 avenue du général Leclerc";"";"Marseille";"13347";"cedex 1";"04.95.04.04.04";""
"04";"120";"0000";"Caisse des Cadres superieurs";"Caisses de Prévoyance et de Retraite de la SNCF - CPR SNCF";"110";"001";"17 avenue du général Leclerc";"";"Marseille ";"13347";"cedex 1";"04.95.04.04.04";""
"04";"220";"0000";"Caisse Maladie d Alsace Lorraine";"Caisses de Prévoyance et de Retraite de la SNCF - CPR SNCF";"110";"001";"17 avenue du général Leclerc";"";"Marseille ";"13347";"cedex 1";"04.95.04.04.04";""
"04";"400";"0000";"Regime des Subsistants";"Caisses de Prévoyance et de Retraite de la SNCF - CPR SNCF";"110";"001";"17 avenue du général Leclerc";"";"Marseille ";"13347";"cedex 1";"04.95.04.04.04";""
"05";"051";"0000";"RATP - Assurance maladie des Actifs";"Régime Spécial de la RATP";"051";"001";"CH30  LAC GR1 ";"30 rue Championnet ";"PARIS ";"75887";"CEDEX 18";"";""
"05";"052";"0000";"RATP - Accidents du Travail";"Régime Spécial de la RATP";"052";"001";"CH30  LAC GR1 ";"30 rue Championnet ";"PARIS ";"75887";"CEDEX 18";"";""
"05";"053";"0000";"RATP - Ass. maladie ayants-droit Retraites (CCAS)";"Régime Spécial de la RATP";"053";"001";"CH30  LAC GR1 ";"30 rue Championnet  ";"PARIS";"75887";"CEDEX 18";"";""
"06";"000";"0200";"CLD Bordeaux";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"23, place Charles GRUET";"";"BORDEAUX";"33000";"";"05.56.00.89.60";"05.56.00.89.61"
"06";"000";"0400";"CLD Manche";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"Arsenal de la Marine ";"Quai Solidor";"SAINT-MALO ";"35415";"Cedex ";"02 99 82 98 60 ";"02 99 82 98 83"
"06";"000";"0500";"CLD Mediterranee";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"Arsenal de la Marine";"Quai Solidor";"SAINT-MALO   ";"35415";"Cedex";"02 99 82 98 59 ";"02 99 82 98 83 "
"06";"000";"0600";"CLD Armor";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"Arsenal de la Marine ";"Quai Solidor ";"Saint Malo ";"35400";"";"02 99 82 98 50";""
"06";"000";"0700";"CLD Atlantique";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"Arsenal de la Marine ";"Quai Solidor ";"Saint Malo ";"35400";"";"02 99 82 98 50";""
"06";"000";"0800";"CLD Lorient";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"33, boulevard Cosmao Dumanoir  ";"";"LORIENT";"56327";"Cedex ";"02 97 64 84 40 ";"02 97 64 84 41"
"06";"000";"0948";"CLD DOM / CY";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"2 bis, rue Mentel ";"BP 6008 ";"CAYENNE";"97619";"Cedex  ";"05 94 29 36 15 ";"05 94 29 36 16"
"06";"000";"0949";"CLD DOM / FF";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"Boulevard Chevalier de Sainte-Marthe ";"BP 620 ";"FORT-DE-France ";"97261";"Cedex ";"05 96 60 80 30 ";"0596 60 79 80"
"06";"000";"0950";"CLD DOM / PP";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"1, quai Layrle ";"BP 473 ";"POINTE-A-PITRE ";"97164";"";"05 90 82 03 13 ";"05 90 90 07 33"
"06";"000";"0951";"CLD DOM / RU";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"11, rue de la Compagnie des Indes ";"BP 313 ";"SAINT-DENIS ";"97487";"Cedex ";"02 62 90 19 60 ";"02 62 21 70 57"
"06";"000";"0952";"CLD DOM / SP";"Etablissement National des Invalides de la Marine - ENIM";"000";"001";"1, rue Gloanec";"BP 4206 ";"SAINT-PIERRE-ET-MIQUELON  ";"97500";"";"05 08 41 15 30 ";"05 08 41 48 34"
"07";"101";"0000";"SSM NORD Valenciennes";"Régime Minier de Sécurité Sociale";"101";"001";"771, Boulevard Ambroise Croizat";"B.P. n° 1 ";"GUESNAIN";"59287";"";"";""
"07";"112";"0000";"SSM PAS DE CALAIS Lievin";"Régime Minier de Sécurité Sociale";"112";"001";"38, rue Jules Bédart";"";"LIEVIN";"62801";"CEDEX";"";""
"07";"215";"0000";"SSM MOSELLE EST Freyming Merlebach";"Régime Minier de Sécurité Sociale";"215";"002";"Rue du Casino";"B.P. n° 10121 ";"FREYMING MERLEBACH ";"57804";"CEDEX";"";""
"07";"225";"0000";"SSM FER ET SEL Hayange";"Régime Minier de Sécurité Sociale";"225";"002";"68, rue Foch";"";"HAYANGE";"57705";"CEDEX";"";""
"07";"226";"0000";"SSM HAUT RHIN Mulhouse";"Régime Minier de Sécurité Sociale";"226";"002";"4, quai d'Isly";"B.P. n° 1228";"MULHOUSE";"68054";"CEDEX";"";""
"07";"328";"0000";"SSM BOURGOGNE Montceau les Mines";"Régime Minier de Sécurité Sociale";"328";"002";"7, rue de la Fontaine";"B.P. n° 89";"MONTCEAU LES MINES";"71304";"CEDEX";"";""
"07";"332";"0000";"SSM ALPES RHONE La Motte d Aveillans";"Régime Minier de Sécurité Sociale";"332";"002";"";"";"LA MOTTE D'AVEILLANS";"38770";"";"";""
"07";"433";"0000";"SSM AUVERGNE LIMOUSIN Clermont Ferrand";"Régime Minier de Sécurité Sociale";"433";"003";"Rond Point de la Pardieu - La Pardieu";"B.P. n° 7";"CLERMONT FERRAND";"63063";"CEDEX 1";"";""
"07";"437";"0000";"SSM LOIRE Saint Etienne";"Régime Minier de Sécurité Sociale";"437";"003";"37, boulevard Daguerre";"";"SAINT ETIENNE";"42030";"CEDEX 2";"";""
"07";"538";"0000";"SSM MIDI Gardanne";"Régime Minier de Sécurité Sociale";"538";"003";"Cité administrative";"B.P. n° 57";"GARDANNE";"13541";"CEDEX";"";""
"07";"543";"0000";"SSM GARD Ales";"Régime Minier de Sécurité Sociale";"543";"003";"2, rue Jules Cazot";"";"ALES";"30319";"CEDEX";"";""
"07";"544";"0000";"SSM HERAULT Graissessac";"Régime Minier de Sécurité Sociale";"544";"003";"27, avenue Jean Jaurès";"B.P. n° 1";"GRAISSESSAC";"34260";"";"";""
"07";"647";"0000";"SSM AVEYRON TARN Carmaux";"Régime Minier de Sécurité Sociale";"647";"003";"2, avenue Bouloc-Torcatis";"B.P. n° 2";"CARMAUX";"81400";"";"";""
"07";"649";"0000";"SSM SAINT GAUDENS";"Régime Minier de Sécurité Sociale";"649";"003";"23, rue E. Herriot";"B.P. n° 182 ";"SAINT GAUDENS ";"31806";"CEDEX";"";""
"07";"752";"0000";"SSM OUEST Trelaze";"Régime Minier de Sécurité Sociale";"752";"003";"251, rue Ferdinand Vest La Pyramide";"Les Ponts de Cé - B.P. n° 107 ";"TRÉLAZÉ";"49800";"";"";""
"08";"756";"0100";"CNMSS/Assures militaires de carriere";"Caisse Nationale Militaire de Sécurité Sociale - CNMSS";"756";"050";"247  Avenue Jacques CARTIER";"";"TOULON Cedex 09";"83009";"Cedex 09";"04 94 16 35 25";"04 94 16 95 49"
"08";"758";"0200";"CNMSS/Agents caisse";"Caisse Nationale Militaire de Sécurité Sociale - CNMSS";"758";"050";"247 Avenue Jacques CARTIER";"";"TOULON Cedex 09";"83090";"Cedex 09";"04 94 16 35 25";"04 94 16 95 49"
"09";"200";"0000";"Caisse de Prev. Maladie de la Banque de France";"Caisse de Prévoyance Maladie de la Banque de France - CPM Banque de France";"200";"001";"2, avenue Pierre Mendes-France";"";"Marne la Vallée ";"77431";"Cedex 2";"";""
"10";"980";"2101";"Caisse de Ret.et Prev. Clercs et Emp. Notaires";"Caisse de Retraite et de Prévoyance des Clercs et Employés de Notaire - CRPCEN";"980";"004";"5, bis rue de Madrid ";"";"Paris ";"75395";"Cedex 08";"01 44 90 20 20";""
"12";"100";"0000";"Regime special de la chambre de commerce et d industrie de Paris";"Regime Special de la Chambre de Commerce et d'Industrie de Paris - CCIP";"001";"001";"49 rue de Tocqueville";"";"Paris";"75813";"Cedex 17";"";""
"15";"751";"0000";"Senat";"Caisses Autonomes de Sécurité Sociale du Sénat";"751";"001";"15, rue Vaugirard ";"";"PARIS ";"75291";"CEDEX 06";"01.42.34.20.33";"01.42.34.35.29"
"16";"331";"0000";"C.P du personnel du Port de Bordeaux";"Caisse de Prévoyance du Personnel titulaire du Port Autonome de Bordeaux";"331";"001";"152, quai de bacalan";"BP 350 ";"Bordeaux";"33042";"Cedex";"05-56-90-59-20";""
"90";"100";"0000";"Caisse d assurance Vieillesse Invalidite et Maladie des cultes";"Caisse d'Assurance Vieillesse Invalidité et Maladie des Cultes - CAVIMAC";"100";"004";"119, rue du Président Wilson";"";"LEVALLOIS-PERRET CEDEX ";"92309";"";"01 49 68 57 00";""
"91";"011";"0506";"MGEN BOURG EN BRESSE";"Mutuelle Générale de l'Education Nationale - MGEN";"011";"007";"9 rue Chateaubriand";"";"BOURG EN BRESSE";"01020";"CEDEX";"04.74.50.40.40";"04.74.45.20.76"
"91";"021";"0506";"MGEN LAON";"Mutuelle Générale de l'Education Nationale - MGEN";"021";"007";"1 rue Fernand Thuillart";"";"LAON";"02017";"CÉDEX";"03.23.27.31.40";"03.23.79.65.82"
"91";"022";"0506";"MGEN ST QUENTIN";"Mutuelle Générale de l'Education Nationale - MGEN";"022";"007";"1 rue Fernand Thuillar";"";"LAON ";"02017";"CEDEX";"03.23.27.31.40";"03.23.79.65.82"
"91";"031";"0506";"MGEN MOULINS";"Mutuelle Générale de l'Education Nationale - MGEN";"031";"007";"BP 1723";"";"MOULIN";"03017";"CEDEX";"04 70 44 19 67";"04 70 46 18 07"
"91";"041";"0506";"MGEN DIGNE";"Mutuelle Générale de l'Education Nationale - MGEN";"041";"007";"13 rue des Cabanons";"";"DIGNE LES BAINS";"04018";"CEDEX";"04 92 30 86 86";"04 92 30 86 83"
"91";"051";"0506";"MGEN GAP";"Mutuelle Générale de l'Education Nationale - MGEN";"051";"007";"BP 128";"";"GAP";"05004";"CEDEX";"04 92 51 32 26";"04 92 51 99 18"
"91";"061";"0506";"MGEN NICE";"Mutuelle Générale de l'Education Nationale - MGEN";"061";"007";"39 rue Trachel";"";"NICE ";"06053";"CEDEX 1";"04 93 88 77 11";"04 93 87 85 51"
"91";"071";"0506";"MGEN ANNONAY";"Mutuelle Générale de l'Education Nationale - MGEN";"071";"007";"Avenue Général Leclerc";"B.P. 214";"PRIVAS ";"07002";"CEDEX";"04 75 65 88 00";"04 75 64 17 45"
"91";"072";"0506";"MGEN PRIVAS";"Mutuelle Générale de l'Education Nationale - MGEN";"072";"007";"Avenue Général Leclerc";"B.P. 214";"PRIVAS";"07002";"CEDEX";"04 75 65 88 00";"04 75 64 17 45"
"91";"081";"0506";"MGEN CHARLEVILLE MEZIERES";"Mutuelle Générale de l'Education Nationale - MGEN";"081";"007";"26, rue des Tambours";"BP 86";"CHARLEVILLE- MEZIERES";"08002";"Cedex";"03 24 58 12 46";"03 24 33 51 33"
"91";"091";"0506";"MGEN FOIX";"Mutuelle Générale de l'Education Nationale - MGEN";"091";"007";"";"BP 56   ";"FOIX";"09008";"CEDEX";"05 61 65 40 11";"05 61 02 66 26"
"91";"101";"0506";"MGEN TROYES";"Mutuelle Générale de l'Education Nationale - MGEN";"101";"007";"";"BP 45";" ST ANDRE LES VERGERS ";"10122";"CEDEX";"03 25 82 14 86";"03 25 82 00 16"
"91";"111";"0506";"MGEN CARCASSONNE";"Mutuelle Générale de l'Education Nationale - MGEN";"111";"007";"Rue Salvat";"";"CARCASSONE ";"11806";"CEDEX 9";"04 68 11 42 68";"04 68 25 36 83"
"91";"121";"0506";"MGEN RODEZ";"Mutuelle Générale de l'Education Nationale - MGEN";"121";"007";"16 avenue des Glycines";"";"RODEZ ";"12028";"CEDEX 9";"0 821 209 012";"05 65 78 05 48"
"91";"131";"0506";"MGEN MARSEILLE";"Mutuelle Générale de l'Education Nationale - MGEN";"131";"007";"44 rue Callelongue   ";"";"MARSEILLE";"13411";"CEDEX 20";"04 91 30 36 00";"04 91 30 36 33"
"91";"141";"0506";"MGEN CAEN";"Mutuelle Générale de l'Education Nationale - MGEN";"141";"007";"2 Avenue du Parc Saint André  ";"";"HEROUVILLE ST CLAIR ";"14207";"CEDEX";"02 31 46 71 00";"02 31 46 71 09"
"91";"151";"0506";"MGEN AURILLAC";"Mutuelle Générale de l'Education Nationale - MGEN";"151";"007";"Centre Laïque Antonin Lac ";"7 rue du 139e régiment d'infanterie  ";"AURILLAC";"15012";"CEDEX";"04 71 48 42 11";"04 71 64 64 92"
"91";"161";"0506";"MGEN ANGOULEME";"Mutuelle Générale de l'Education Nationale - MGEN";"161";"007";"";"";" ANGOULEME ";"16022";"CEDEX";"05 45 61 25 62";"05 45 65 37 05"
