CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	DT_DEB_AFS,D	DT_FIN_AFS,D	DEBUT_REMB,D	FIN_REMB,D
3400934781339	MAGNEVIST SOL INJ FV 30ML 1/30 ML	787	GADOPENTETATE 0,5MOL/L SOL INJ 30ML | GADOPENTETATE 0,5MOL/L SOL INJ SER  | MAGNEVIST SOL INJ FV 10ML	V08CA01	GADOPENTETIQUE ACIDE	15/04/09		24/08/02	
3400934783401	LEVOTHYROX 100MICROG CPR 30	844	LEVOTHYROX 100MICROG CPR	H03AA01	LEVOTHYROXINE SODIQUE	30/07/10		17/06/10	
3400934783579	LEVOTHYROX 50MICROG CPR 30	842	LEVOTHYROX 50MICROG CPR	H03AA01	LEVOTHYROXINE SODIQUE	30/07/10		17/06/10	
3400934783869	FUROSEMIDE BGA 40MG CPR 30	49	LASILIX 40MG CPR	C03CA01	FUROSEMIDE	15/01/03		06/12/98	
3400934792274	DICLOFENAC GGA 25MG CPR  30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	15/01/03	28/08/12	24/04/99	
3400934792335	DICLOFENAC GGA 50MG CPR  30	117	VOLTARENE 50MG CPR	M01AB05	DICLOFENAC	15/01/03	28/08/12	24/04/99	
3400934793165	MAXALT 5MG CPR 6	1088	MAXALT 5MG CPR	N02CC04	RIZATRIPTAN	22/05/12		15/04/08	
3400934793226	MAXALT 5MG CPR 12	1088	MAXALT 5MG CPR	N02CC04	RIZATRIPTAN	22/05/12		15/04/08	
3400934793516	MAXALT 10MG CPR 6	1089	MAXALT 10MG CPR	N02CC04	RIZATRIPTAN	22/05/12		15/04/08	
3400934793684	MAXALT 10MG CPR 12	1089	MAXALT 10MG CPR	N02CC04	RIZATRIPTAN	22/05/12		15/04/08	
3400934794117	MAXALTLYO 10MG LYOPHILISAT ORAL 2	1087	MAXALTLYO 10MG LYOPHILISAT ORAL	N02CC04	RIZATRIPTAN	06/07/10		15/04/08	
3400934794346	MAXALTLYO 10MG LYOPHILISAT ORAL 6	1087	MAXALTLYO 10MG LYOPHILISAT ORAL	N02CC04	RIZATRIPTAN	06/07/10		15/04/08	
3400934794407	MAXALTLYO 10MG LYOPHILISAT ORAL 12	1087	MAXALTLYO 10MG LYOPHILISAT ORAL	N02CC04	RIZATRIPTAN	06/07/10		15/04/08	
3400934797019	MINOCYCLINE BGA 100MG CPR 14	53	MESTACINE 100MG CPR	J01AA08	MINOCYCLINE	15/01/03		03/01/99	
3400934802362	ZUMALGIC 50MG CPR EFF 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	15/01/03		22/01/99	
3400934802591	BUSPIRONE MYL 10MG CPR 20	52	BUSPAR 10MG CPR	N05BE01	BUSPIRONE	26/06/09		05/02/99	
3400934803833	CAPTOPRIL EG 50MG CPR 30	216	CAPTOLANE 50MG CPR                  | LOPRIL 50MG CPR	C09AA01	CAPTOPRIL	15/01/03		03/01/99	
3400934804434	CAPTOPRIL EG 50MG CPR 90	216	CAPTOLANE 50MG CPR                  | LOPRIL 50MG CPR	C09AA01	CAPTOPRIL	15/01/03		26/06/07	
3400934806384	COSOPT 20MG/5MG/ML COLLYRE FL 5ML 1/5 ML	849	COSOPT 20MG/5MG/ML COLLYRE FL 5ML	S01ED51	TIMOLOL EN ASSOCIATION	12/02/10		16/02/01	
3400934808166	CONTRAMAL 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	15/01/03		06/12/98	
3400934814020	CAPTOPRIL EG 25MG CPR 30	14	CAPTOLANE 25MG CPR                  | LOPRIL 25MG CPR	C09AA01	CAPTOPRIL	15/01/03		03/01/99	
3400934814549	CAPTOPRIL EG 25MG CPR 90	14	CAPTOLANE 25MG CPR                  | LOPRIL 25MG CPR	C09AA01	CAPTOPRIL	15/01/03		26/06/07	
3400934817151	ACEBUTOLOL RTP 400MG CPR 30	33	SECTRAL 400MG CPR	C07AB04	ACEBUTOLOL	15/01/03		24/02/99	
3400934818851	SPIRONOLACTONE GGA 75MG CPR  30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	15/01/03	28/08/12	29/12/00	
3400934823763	ELUDRIL PRO SOL PR BDB FP 90ML  1/90 ML	783	ELUDRIL PRO SOL PR BDB FP 15ML      | ELUDRIL PRO SOL PR BDB FP 200ML     | ELUDRIL PRO SOL PR BDB FP 500ML	A01AB11	DIVERS	22/09/09		30/08/00	25/08/11
3400934827266	EVISTA 60MG CPR 28	949	EVISTA 60MG CPR	G03XC01	RALOXIFENE	15/03/11		17/05/01	
3400934827327	EVISTA 60MG CPR 84	949	EVISTA 60MG CPR	G03XC01	RALOXIFENE	15/03/11		15/03/06	
3400934827617	CONTRAMAL LP 100MG CPR 30	712	CONTRAMAL LP 100MG CPR              | TOPALGIC LP 100MG CPR	N02AX02	TRAMADOL	24/12/08		06/12/98	
3400934827846	CONTRAMAL LP 150MG CPR 30	713	CONTRAMAL LP 150MG CPR              | TOPALGIC LP 150MG CPR	N02AX02	TRAMADOL	24/12/08		06/12/98	
3400934828096	CONTRAMAL LP 200MG CPR 30	714	CONTRAMAL LP 200MG CPR              | TOPALGIC LP 200MG CPR	N02AX02	TRAMADOL	24/12/08		06/12/98	
3400934828157	BIRODOGYL 1,5MUI/250MG CPR 10	393	BIRODOGYL 1,5MUI/250MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS	01/06/05		04/05/99	
3400934828966	LOPERAMIDE MYL 2MG GELULE 20	11	IMODIUM 2MG GELULE	A07DA03	LOPERAMIDE	26/06/09		28/04/99	
3400934829048	DICLOFENAC MYL 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	26/06/09		08/05/99	
3400934829109	DICLOFENAC MYL 50MG CPR 30	117	VOLTARENE 50MG CPR	M01AB05	DICLOFENAC	26/06/09		29/01/99	
3400934830686	EPITOMAX 25MG GELULE 28	786	EPITOMAX 25MG GELULE	N03AX11	TOPIRAMATE	30/07/09		15/08/99	
3400934830747	EPITOMAX 50MG GELULE 28	806	EPITOMAX 50MG GELULE	N03AX11	TOPIRAMATE	29/12/09		15/08/99	
3400934831287	ACICLOVIR EG 200MG CPR 25	177	ZOVIRAX 200MG CPR	J05AB01	ACICLOVIR	15/01/03		07/12/01	
3400934832468	ALPRAZOLAM MYL 0,50MG CPR 30	639	XANAX 0,50MG CPR	N05BA12	ALPRAZOLAM	15/01/03		16/03/13	
3400934832529	ALPRAZOLAM MYL 0,50MG CPR 30	639	XANAX 0,50MG CPR	N05BA12	ALPRAZOLAM	15/01/03		07/02/99	
3400934833359	MIANSERINE MYL 60MG CPR 14	15	ATHYMIL 60MG CPR	N06AX03	MIANSERINE	26/06/09		04/03/99	
3400934835131	OXYBUTYNINE MYL 5MG CPR 60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	15/01/03	27/11/09	26/03/99	
3400934836831	BETAHISTINE REF 8MG CPR  90	139	SERC 8MG CPR	N07CA01	BETAHISTINE	21/12/11		05/01/07	
3400934837371	CARBAMAZEPINE TVC 200MG CPR 50	299	TEGRETOL 200MG CPR	N03AF01	CARBAMAZEPINE	12/12/03		26/03/99	
3400934837432	ALPRAZOLAM MYL 0,25MG CPR 30	637	XANAX 0,25MG CPR	N05BA12	ALPRAZOLAM	26/06/09		16/03/13	
3400934837661	ALPRAZOLAM MYL 0,25MG CPR 30	637	XANAX 0,25MG CPR	N05BA12	ALPRAZOLAM	26/06/09		07/02/99	
3400934839962	UTROGESTAN 200MG CAPSULE 15	238	UTROGESTAN 200MG CAPSULE	G03DA04	PROGESTERONE	15/01/03		30/08/00	
3400934840272	NOVONORM 0,5MG CPR 90	1043	NOVONORM 0,5MG CPR	A10BX02	REPAGLINIDE	06/05/10		19/03/00	
3400934840333	NOVONORM 1MG CPR 90	862	NOVONORM 1MG CPR	A10BX02	REPAGLINIDE	06/05/10		19/03/00	
3400934840562	NOVONORM 2MG CPR 90	1044	NOVONORM 2MG CPR	A10BX02	REPAGLINIDE	06/05/10		19/03/00	
3400934841682	IBUPROFENE BGA 200MG CPR PELL 30	221	NUREFLEX 200MG CPR	M01AE01	IBUPROFENE	15/01/03		03/01/99	
3400934847028	CIMETIDINE TVC 400MG CPR 30	123	TAGAMET 400MG CPR	A02BA01	CIMETIDINE	13/07/03		26/03/99	
3400934847318	DERMAZOL 1% PDR FL GI 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	15/01/03		13/10/99	
3400934847486	SPIRONOLACTONE BGA 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	10/05/12		07/02/99	
3400934848209	BAYPRESS 20MG CPR 30	55	BAYPRESS 20MG CPR                   | NIDREL 20MG CPR	C08CA08	NITRENDIPINE	15/01/03		10/05/06	
3400934848438	OPTRUMA 60MG CPR 28	949	EVISTA 60MG CPR	G03XC01	RALOXIFENE	15/03/13		25/07/01	
3400934848667	OPTRUMA 60MG CPR 84	949	EVISTA 60MG CPR	G03XC01	RALOXIFENE	15/03/13		01/06/06	
3400934849619	SPIRONOLACTONE RTP 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	15/01/03		26/03/99	
3400934850738	SPIRONOLACTONE BGA 25MG CPR 30	799	ALDACTONE 25MG CPR	C03DA01	SPIRONOLACTONE	06/07/10	01/02/11	06/01/10	
3400934854811	SPIRONOLACTONE ALTIZIDE PFZ CPR 30	185	ALDACTAZINE CPR SECABLE	C03EA04	ALTIZIDE ET EPARGNEURS POTASSIQUES	06/07/10	01/02/11	19/05/00	
3400934855351	FLUOXETINE PHR LAB 20MG GELULE 14	155	PROZAC 20MG GELULE	N06AB03	FLUOXETINE	06/07/10		14/07/10	
3400934855870	BETAHISTINE EG 8MG CPR  90	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		04/03/99	
3400934857423	ALPRAZOLAM EG 0,25MG CPR 30	637	XANAX 0,25MG CPR	N05BA12	ALPRAZOLAM	15/01/03		04/03/99	
3400934857591	ALPRAZOLAM EG 0,50MG CPR 30	639	XANAX 0,50MG CPR	N05BA12	ALPRAZOLAM	15/01/03		04/03/99	
3400934857713	CAPTOPRIL BGA 25MG CPR 30	14	CAPTOLANE 25MG CPR                  | LOPRIL 25MG CPR	C09AA01	CAPTOPRIL	15/01/03		24/02/99	
3400934857881	CAPTOPRIL BGA 50MG CPR 30	216	CAPTOLANE 50MG CPR                  | LOPRIL 50MG CPR	C09AA01	CAPTOPRIL	15/01/03		24/02/99	
3400934858604	CIMETIDINE MYL 200MG CPR EFF 60	172	TAGAMET 200MG CPR EFF	A02BA01	CIMETIDINE	26/06/09		04/05/99	
3400934859892	NITRENDIPINE MYL 10MG CPR 28	56	BAYPRESS 10MG CPR                   | NIDREL 10MG CPR	C08CA08	NITRENDIPINE	26/06/09		04/05/99	29/09/11
3400934860034	NITRENDIPINE MYL 20MG CPR 28	55	BAYPRESS 20MG CPR                   | NIDREL 20MG CPR	C08CA08	NITRENDIPINE	26/06/09		04/05/99	29/09/11
3400934860492	CEFADROXIL BGA 500MG GELULE 12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	15/01/03		04/03/99	
3400934860553	CEFADROXIL BGA 125MG/5ML PDR FL  1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	12/07/11		04/03/99	
3400934860553	CEFADROXIL BGA 125MG/5ML PDR FL  1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	03/01/02	11/07/11	04/03/99	
3400934860614	CEFADROXIL BGA 250MG/5ML PDR ORAL FL 1/45 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	03/01/02		04/03/99	
3400934860782	CEFADROXIL BGA 500MG/5ML PDR ORAL FL 1/45 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	03/01/02		04/03/99	
3400934861505	ACICLOVIR BGA 200MG CPR 25	177	ZOVIRAX 200MG CPR	J05AB01	ACICLOVIR	15/01/03		31/08/99	
3400934861673	ACICLOVIR BGA 800MG CPR 25	134	ZOVIRAX 800MG CPR	J05AB01	ACICLOVIR	15/01/03		31/08/99	
3400934866647	BAYPRESS 10MG CPR 30	56	BAYPRESS 10MG CPR                   | NIDREL 10MG CPR	C08CA08	NITRENDIPINE	15/01/03		10/05/06	
3400934869778	SOTALOL MYL 80MG CPR 30	182	SOTALEX 80MG CPR	C07AA07	SOTALOL	26/06/09		05/06/99	
3400934870088	SOTALOL MYL 160MG CPR 30	100	SOTALEX 160MG CPR	C07AA07	SOTALOL	26/06/09		05/06/99	
3400934873621	CLARITHROMYCINE ABT 500MG CPR 10	418	ZECLAR 500MG CPR	J01FA09	CLARITHROMYCINE	31/05/13		22/09/99	
3400934874741	SOLIAN 100MG CPR 30	328	SOLIAN 100MG CPR	N05AL05	AMISULPRIDE	30/07/04		07/05/99	
3400934874802	SOLIAN 400MG CPR 30	349	SOLIAN 400MG CPR	N05AL05	AMISULPRIDE	28/01/05		07/05/99	
3400934882555	CIMETIDINE ARW 200MG CPR EFF 60	172	TAGAMET 200MG CPR EFF	A02BA01	CIMETIDINE	27/05/04		05/02/04	
3400934883446	BETAHISTINE EG 8MG CPR  30	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		04/03/99	
3400934883507	BROMAZEPAM MYL 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	26/06/09		24/04/99	
3400934883675	BROMAZEPAM ZYD 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	27/05/04		23/09/00	
3400934884108	BROMAZEPAM QUA 6MG CPR  30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	11/04/03	24/10/13	26/12/02	
3400934884276	BROMAZEPAM EG 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	15/01/03		24/04/99	
3400934884627	CROMADOSES 2% COLLYRE UNIDOSE 30/,3 ML	574	OPTICRON 2% COLLYRE UNIDOSE 0,35ML	S01GX01	CROMOGLICIQUE ACIDE	10/08/07		16/06/01	
3400934887000	ZOPICLONE MYL 7,5MG CPR 5	105	IMOVANE 7,5MG CPR	N05CF01	ZOPICLONE	26/06/09		13/06/99	
3400934887468	ZOPICLONE MYL 7,5MG CPR 14	105	IMOVANE 7,5MG CPR	N05CF01	ZOPICLONE	26/06/09		13/06/99	
3400934888700	METFORMINE BGA 850MG CPR 30	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	12/03/10		04/08/10	
3400934889479	BETAHISTINE BIP 8MG CPR 90	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		30/06/99	
3400934889820	EVOLIS 8MG CPR GI  90	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03	26/06/09	30/06/99	17/05/11
3400934891021	ALPRAZOLAM BGA 0,25MG CPR 30	637	XANAX 0,25MG CPR	N05BA12	ALPRAZOLAM	15/01/03		24/04/99	
3400934891199	ALPRAZOLAM BGA 0,50MG CPR 30	639	XANAX 0,50MG CPR	N05BA12	ALPRAZOLAM	15/01/03		24/04/99	
3400934891779	TRIMEBUTINE EG 100MG CPR 30	34	DEBRIDAT 100MG CPR	A03AA05	TRIMEBUTINE	15/01/03		09/04/00	
3400934892141	DILTIAZEM BGA 60MG CPR 30	197	TILDIEM 60MG CPR	C08DB01	DILTIAZEM	15/01/03		02/04/99	
3400934892431	RANITIDINE GGA 150MG CPR  30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	15/01/03	30/07/09	16/02/00	
3400934892660	RANITIDINE GGA 300MG CPR  14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	15/01/03	30/07/09	16/02/00	
3400934894152	ALLOPURINOL SET 100MG CPR 28	215	ZYLORIC 100MG CPR	M04AA01	ALLOPURINOL	14/03/14		11/08/99	
3400934894381	ALLOPURINOL SET 200MG CPR 28	181	ZYLORIC 200MG CPR	M04AA01	ALLOPURINOL	14/03/14		11/08/99	
3400934894503	ALLOPURINOL SET 300MG CPR 28	149	ZYLORIC 300MG CPR	M04AA01	ALLOPURINOL	14/03/14		11/08/99	
3400934897054	GLIPIZIDE MYL 5MG CPR 30	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	26/06/09		26/06/99	
3400934898815	ELVORINE 25MG/2,5ML SOL INJ 1/2,5 ML	751	ELVORINE 25MG/2,5ML SOL INJ	V03AF04	CALCIUM LEVOFOLINATE	31/10/08	28/12/12	24/11/06	
3400934902819	GLICLAZIDE BGA 80MG CPR 20	54	DIAMICRON 80MG CPR	A10BB09	GLICLAZIDE	15/01/03		07/04/00	
3400934902987	GLICLAZIDE BGA 80MG CPR 60	54	DIAMICRON 80MG CPR	A10BB09	GLICLAZIDE	15/01/03		07/04/00	
3400934905940	CEFADROXIL MYL 125MG/5ML PDR  1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	26/06/09		05/06/99	
3400934906190	CEFADROXIL MYL 250MG/5ML PDR ORALE 1/45 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	26/06/09		05/06/99	
3400934906312	CEFADROXIL MYL 500MG/5ML PDR ORALE 1/45 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	26/06/09		05/06/99	
3400934908613	LEVOTHYROX 125MICROG CPR 30	845	LEVOTHYROX 125MICROG CPR	H03AA01	LEVOTHYROXINE SODIQUE	30/07/10		17/06/10	
3400934909092	LEVOTHYROX 175MICROG CPR 30	847	LEVOTHYROX 175MICROG CPR	H03AA01	LEVOTHYROXINE SODIQUE	30/07/10		17/06/10	
3400934909443	LEVOTHYROX 200MICROG CPR 30	848	LEVOTHYROX 200MICROG CPR	H03AA01	LEVOTHYROXINE SODIQUE	30/07/10		17/06/10	
3400934911682	METFORMINE QUA 850MG CPR  30	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	15/01/03		22/07/01	
3400934912344	METFORMINE ALT 850MG CPR 30	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	21/04/06		16/06/06	
3400934912634	ACICLOVIR RPG 3% POMMADE OPH  1/4,5 G	104	ZOVIRAX 3% POMMADE OPH TB 4,5G	S01AD03	ACICLOVIR	15/01/03	15/01/03	13/06/99	
3400934912924	ACICLOVIR MKG 3% POMMADE OPH  1/4,5 G	104	ZOVIRAX 3% POMMADE OPH TB 4,5G	S01AD03	ACICLOVIR	15/01/03	15/01/03	05/06/99	10/02/12
3400934914874	OXYBUTYNINE ZYD 5MG CPR 60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	03/09/04	28/08/12	23/09/00	
3400934915246	ACICLOVIR EG 5% CREME 1/10 G	256	ACTIVIR 5% CREME TB 2G AVEC POMPE   | ACTIVIR 5% CREME TB 2G SANS POMPE   | ZOVIRAX 5% CREME TB 10G	D06BB03	ACICLOVIR	11/04/03		11/08/99	
3400934915307	DICLOFENAC BGA 50MG CPR 30	117	VOLTARENE 50MG CPR	M01AB05	DICLOFENAC	21/07/05	14/03/14	17/10/03	
3400934917547	COTRIMOXAZOLE RTP 800MG/160MG CPR 10	111	BACTRIM FORTE CPR	J01EE01	SULFAMETHOXAZOLE ET TRIMETHOPRIME	15/01/03		26/03/99	
3400934936876	SOLUPRED 20MG CPR ORODISP 20	750	SOLUPRED 20MG CPR ORODISP	H02AB06	PREDNISOLONE	10/07/08		08/06/00	
3400934949135	LERCAN 10MG CPR 28	811	LERCAN 10MG CPR                     | ZANIDIP 10MG CPR	C08CA13	LERCANIDIPINE	18/03/10		11/03/00	25/08/11
3400934958298	MICARDIS 40MG CPR 28	911	MICARDIS 40MG CPR                   | PRITOR 40MG CPR	C09CA07	TELMISARTAN	25/11/10		13/08/99	01/12/11
3400934958359	MICARDIS 80MG CPR 28	912	MICARDIS 80MG CPR                   | PRITOR 80MG CPR	C09CA07	TELMISARTAN	25/11/10		13/08/99	01/12/11
3400934958410	PRITOR 40MG CPR 28	911	MICARDIS 40MG CPR                   | PRITOR 40MG CPR	C09CA07	TELMISARTAN	25/11/10		13/08/99	
3400934958588	PRITOR 80MG CPR 28	912	MICARDIS 80MG CPR                   | PRITOR 80MG CPR	C09CA07	TELMISARTAN	25/11/10		13/08/99	
3400934965562	TAVANIC 500MG CPR 5	922	TAVANIC 500MG CPR	J01MA12	LEVOFLOXACINE	25/11/10		08/09/00	
3400934965913	SPIRONOLACTONE BGA 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	10/05/12		26/06/99	
3400934966163	SPIRONOLACTONE ALTIZIDE BGA CPR 30	185	ALDACTAZINE CPR SECABLE	C03EA04	ALTIZIDE ET EPARGNEURS POTASSIQUES	15/01/03		26/06/99	
3400934966743	NOCTAMIDE 1MG CPR 14	1114	NOCTAMIDE 1MG CPR	N05CD06	LORMETAZEPAM	14/03/14		15/12/00	
3400934968174	SPIRONOLACTONE MYL 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	26/06/09		30/09/99	
3400934969584	SPIRONOLACTONE RPG 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	28/06/12		11/08/99	
3400934969935	RANITIDINE BGA 150MG CPR 30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	15/01/03		31/08/99	
3400934970993	BETAHISTINE RTP 8MG CPR  90	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		06/10/99	
3400934971945	PIRACETAM EG 800MG CPR 45	98	NOOTROPYL 800MG CPR	N06BX03	PIRACETAM	15/01/03		03/02/00	29/02/12
3400934972775	PIRACETAM BGA 400MG CPR 90	213	NOOTROPYL 400MG GELULE	N06BX03	PIRACETAM	15/01/03		26/06/99	29/02/12
3400934973208	PIRACETAM BGA 800MG CPR 45	98	NOOTROPYL 800MG CPR	N06BX03	PIRACETAM	15/01/03		26/06/99	29/02/12
3400934976278	TRAMADOL MYL 50MG CPR EFF 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	26/06/09		05/06/99	
3400934976339	TRAMADOL MYL 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	26/06/09		05/06/99	
3400934976797	PENTOXIFYLLINE MYL LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	26/06/09		13/06/99	29/02/12
3400934977220	INDAPAMIDE ARW LP 1,5MG CPR 30	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	12/02/10		22/05/10	
3400934979750	BETAHISTINE RTP 8MG CPR  30	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		06/10/99	
3400934985843	RANITIDINE BGA 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	15/01/03		31/08/99	
3400934986093	FENOFIBRATE ALT 300MG GELULE  30	206	LIPANTHYL 300MG GELULE	C10AB05	FENOFIBRATE	03/03/06		02/03/06	
3400934987335	CEFADROXIL EG 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	15/01/03		11/08/99	
3400934987625	CEFADROXIL GGA 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	15/01/03	30/07/09	16/02/00	
3400934987793	CEFADROXIL RTP 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	15/01/03	28/08/12	31/08/99	
3400934989346	PIROXICAM MYL 20MG CPR 15	127	FELDENE 20MG CPR	M01AC01	PIROXICAM	15/01/03		18/04/02	
3400935013002	HEXOMEDINE 0,1% SOL FL PULV 1/75 ML	784	HEXOMEDINE 0,1% SOL FL 1L           | HEXOMEDINE 0,1% SOL FL 250ML        | HEXOMEDINE 0,1% SOL FL 45ML	D08AC04	HEXAMIDINE	22/09/09		04/01/00	
3400935020734	ACEBUTOLOL MYL 200MG CPR 30	94	SECTRAL 200MG CPR	C07AB04	ACEBUTOLOL	26/06/09		22/09/99	
3400935020963	ACEBUTOLOL MYL 400MG CPR 30	33	SECTRAL 400MG CPR	C07AB04	ACEBUTOLOL	26/06/09		22/09/99	
3400935021045	CAPTOPRIL RTP 25MG CPR  30	14	CAPTOLANE 25MG CPR                  | LOPRIL 25MG CPR	C09AA01	CAPTOPRIL	15/01/03	31/05/13	31/08/99	
3400935021274	CAPTOPRIL RTP 50MG CPR  30	216	CAPTOLANE 50MG CPR                  | LOPRIL 50MG CPR	C09AA01	CAPTOPRIL	15/01/03	31/05/13	31/08/99	
3400935024176	NAPROSYNE 500MG CPR 10	297	NAPROSYNE 500MG CPR	M01AE02	NAPROXENE	24/02/04	28/08/12	20/10/10	
3400935025128	PHLOROGLUCINOL ACT 80MG CPR DISP 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	12/07/11		15/04/10	
3400935034113	TOPIRAMATE BLF 50MG CPR 28	595	EPITOMAX 50MG CPR	N03AX11	TOPIRAMATE	06/07/10		18/05/11	
3400935034571	TOPIRAMATE BLF 100MG CPR 28	596	EPITOMAX 100MG CPR	N03AX11	TOPIRAMATE	06/07/10		18/05/11	
3400935035172	TOPIRAMATE BLF 200MG CPR 28	596	EPITOMAX 100MG CPR	N03AX11	TOPIRAMATE	06/07/10		18/05/11	
3400935036292	RIZATRIPTAN TVC 10MG CPR ORODISP 2	1087	MAXALTLYO 10MG LYOPHILISAT ORAL	N02CC04	RIZATRIPTAN	10/05/12		14/06/13	
3400935036582	RIZATRIPTAN TVC 10MG CPR ORODISP 12	1087	MAXALTLYO 10MG LYOPHILISAT ORAL	N02CC04	RIZATRIPTAN	10/05/12		14/06/13	
3400935060136	SPIRONOLACTONE RPG 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	28/06/12		11/08/99	
3400935060426	SPIRONONE 75MG CPR GI  30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	15/01/03	28/08/12	11/08/99	
3400935060594	SPIRONOLACTONE EG 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	15/03/07	22/09/09	11/08/99	
3400935067050	BETAHISTINE BGA 8MG CPR 30	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		30/09/99	
3400935067111	BETAHISTINE BGA 8MG CPR 90	139	SERC 8MG CPR	N07CA01	BETAHISTINE	15/01/03		30/09/99	
3400935067340	BIODALGIC 50MG CPR EFF GI 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	15/01/03		04/01/00	
3400935067401	AMOXICILLINE ZYD 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	28/07/04	31/05/13	06/09/00	
3400935075734	SELEGILINE MYL 5MG CPR 30	145	DEPRENYL 5MG CPR	N04BD01	SELEGILINE	15/04/09		30/06/99	
3400935081827	AUGMENTIN 500MG/50MG PDR INJ IV 10	536	AUGMENTIN 500MG/50MG PDR INJ IV	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME	03/11/05		10/01/08	
