CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	PFHT,N,11,0	PPTTC,N,11,0	TFR,N,10,0	DT_DEB,D	DT_FIN,D
3400935128416	PENTOXIFYLLINE BGA LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	310	484	484	01/01/12	
3400935128416	PENTOXIFYLLINE BGA LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	310	484	485	06/05/08	31/12/11
3400935130594	TRAMADOL EG 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	485	01/12/13	
3400935130594	TRAMADOL EG 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	530	01/01/12	30/11/13
3400935130594	TRAMADOL EG 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	535	06/05/08	31/12/11
3400935133786	ECONAZOLE EG 1% POUDRE 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	409	01/01/12	
3400935133786	ECONAZOLE EG 1% POUDRE 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	404	06/05/08	31/12/11
3400935134097	ECONAZOLE EG 1% CREME 1/30 G	80	PEVARYL 1% CREME	D01AC03	ECONAZOLE	140	265	265	01/01/12	
3400935134097	ECONAZOLE EG 1% CREME 1/30 G	80	PEVARYL 1% CREME	D01AC03	ECONAZOLE	140	265	249	06/05/08	31/12/11
3400935134158	ECONAZOLE EG 1% EMULSION 1/30 G	87	PEVARYL 1% EMULSION	D01AC03	ECONAZOLE	157	287	287	01/01/12	
3400935134158	ECONAZOLE EG 1% EMULSION 1/30 G	87	PEVARYL 1% EMULSION	D01AC03	ECONAZOLE	157	287	272	06/05/08	31/12/11
3400935134219	ECONAZOLE EG 1% SOLUTION 1/30 G	62	PEVARYL 1% SOLUTION	D01AC03	ECONAZOLE	189	328	328	01/01/12	
3400935134219	ECONAZOLE EG 1% SOLUTION 1/30 G	62	PEVARYL 1% SOLUTION	D01AC03	ECONAZOLE	189	328	317	06/05/08	31/12/11
3400935136749	DICLOFENAC TVC 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	114	232	232	01/01/12	
3400935136749	DICLOFENAC TVC 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	114	232	212	06/05/08	31/12/11
3400935149466	CLOMIPRAMINE TVC 10MG GELULE 60	69	ANAFRANIL 10MG CPR	N06AA04	CLOMIPRAMINE	178	314	314	01/01/12	
3400935149466	CLOMIPRAMINE TVC 10MG GELULE 60	69	ANAFRANIL 10MG CPR	N06AA04	CLOMIPRAMINE	178	314	301	06/05/08	31/12/11
3400935149695	CLOMIPRAMINE TVC 25MG GELULE 60	119	ANAFRANIL 25MG CPR	N06AA04	CLOMIPRAMINE	422	628	628	01/01/12	
3400935149695	CLOMIPRAMINE TVC 25MG GELULE 60	119	ANAFRANIL 25MG CPR	N06AA04	CLOMIPRAMINE	422	628	640	06/05/08	31/12/11
3400935152596	MOLSIDOMINE ALT 2MG CPR 30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	182	319	319	01/01/12	
3400935152596	MOLSIDOMINE ALT 2MG CPR 30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	182	319	307	06/05/08	31/12/11
3400935152657	MOLSIDOMINE ALT 2MG CPR 90	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	506	740	740	01/01/12	
3400935152657	MOLSIDOMINE ALT 2MG CPR 90	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	506	740	757	06/05/08	31/12/11
3400935152718	MOLSIDOMINE ALT 4MG CPR  30	96	CORVASAL 4MG CPR	C01DX12	MOLSIDOMINE	304	476	476	01/01/12	
3400935152718	MOLSIDOMINE ALT 4MG CPR  30	96	CORVASAL 4MG CPR	C01DX12	MOLSIDOMINE	304	476	476	06/05/08	31/12/11
3400935153609	SULPIRIDE MYL 50MG GELULE 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	238	391	391	01/01/12	
3400935153609	SULPIRIDE MYL 50MG GELULE 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	238	391	385	06/05/08	31/12/11
3400935174598	TIAPROFENIQUE AC EG 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	350	01/01/12	
3400935174598	TIAPROFENIQUE AC EG 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	340	06/05/08	31/12/11
3400935175489	AMOXICILLINE ZYD 1G CPR DISP  14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	341	524	524	01/01/12	
3400935175489	AMOXICILLINE ZYD 1G CPR DISP  14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	341	524	528	06/05/08	31/12/11
3400935183293	FENOFIBRATE MYL 67MG GELULE 60	195	LIPANTHYL 67MG MICRONISE GELULE	C10AB05	FENOFIBRATE	405	606	606	01/01/12	
3400935183293	FENOFIBRATE MYL 67MG GELULE 60	195	LIPANTHYL 67MG MICRONISE GELULE	C10AB05	FENOFIBRATE	405	606	617	06/05/08	31/12/11
3400935184474	ZATUR 5MG CPR GI  60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	315	490	490	01/01/12	
3400935184474	ZATUR 5MG CPR GI  60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	315	490	492	06/05/08	31/12/11
3400935186607	AMOXICILLINE EG 1G PDR ORALE  6/2,5 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	154	283	283	01/01/12	
3400935186607	AMOXICILLINE EG 1G PDR ORALE  6/2,5 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	154	283	268	06/05/08	31/12/11
3400935186836	AMOXICILLINE EG 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	225	01/01/12	
3400935186836	AMOXICILLINE EG 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	206	06/05/08	31/12/11
3400935192059	AMILORIDE HCTZ TVC 5/50MG CPR 30	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	243	398	398	01/01/12	
3400935192059	AMILORIDE HCTZ TVC 5/50MG CPR 30	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	243	398	392	06/05/08	31/12/11
3400935197191	REBETOL 200MG GELULE 84	976	REBETOL 200MG GELULE	J05AB04	RIBAVIRINE	32014	37049	16191	01/10/13	
3400935197252	REBETOL 200MG GELULE 140	976	REBETOL 200MG GELULE	J05AB04	RIBAVIRINE	53357	60313	26411	01/10/13	
3400935197313	REBETOL 200MG GELULE 168	976	REBETOL 200MG GELULE	J05AB04	RIBAVIRINE	64029	71863	31484	01/10/13	
3400935200075	RANITIDINE EG 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	786	1120	1120	01/01/12	
3400935200075	RANITIDINE EG 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	786	1120	1146	06/05/08	31/12/11
3400935221308	MEBEVERINE BGA 100MG CAPSULE 30	43	DUSPATALIN 100MG CPR	A03AA04	MEBEVERINE	139	264	264	01/01/12	
3400935221308	MEBEVERINE BGA 100MG CAPSULE 30	43	DUSPATALIN 100MG CPR	A03AA04	MEBEVERINE	139	264	247	06/05/08	31/12/11
3400935221476	MEBEVERINE BGA 200MG GELULE  30	6	DUSPATALIN 200MG GELULE	A03AA04	MEBEVERINE	279	444	444	01/01/12	
3400935221476	MEBEVERINE BGA 200MG GELULE  30	6	DUSPATALIN 200MG GELULE	A03AA04	MEBEVERINE	279	444	442	06/05/08	31/12/11
3400935221537	MEBEVERINE BGA 200MG GELULE  60	6	DUSPATALIN 200MG GELULE	A03AA04	MEBEVERINE	502	735	735	01/01/12	
3400935221537	MEBEVERINE BGA 200MG GELULE  60	6	DUSPATALIN 200MG GELULE	A03AA04	MEBEVERINE	502	735	751	06/05/08	31/12/11
3400935235145	DUPHALAC 66,5% SOL BUV FL 200ML 1/200 ML	232	DUPHALAC 66,5% SOL BUV FL 200ML	A06AD11	LACTULOSE	132	255	255	01/01/12	
3400935235145	DUPHALAC 66,5% SOL BUV FL 200ML 1/200 ML	232	DUPHALAC 66,5% SOL BUV FL 200ML	A06AD11	LACTULOSE	132	255	237	06/05/08	31/12/11
3400935243300	AMOXICILLINE BGA 1G CPR DISP 14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	341	524	524	01/01/12	
3400935243300	AMOXICILLINE BGA 1G CPR DISP 14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	341	524	528	06/05/08	31/12/11
3400935243478	ECONAZOLE RPG 1% PDR FL 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	409	01/01/12	
3400935243478	ECONAZOLE RPG 1% PDR FL 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	404	06/05/08	31/12/11
3400935244130	ECONAZOLE RTP 1% PDR FL 30G 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	409	01/01/12	
3400935244130	ECONAZOLE RTP 1% PDR FL 30G 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	404	06/05/08	31/12/11
3400935246950	LIPIREX 67MG GELULE GI  60	195	LIPANTHYL 67MG MICRONISE GELULE	C10AB05	FENOFIBRATE	405	606	606	01/01/12	
3400935246950	LIPIREX 67MG GELULE GI  60	195	LIPANTHYL 67MG MICRONISE GELULE	C10AB05	FENOFIBRATE	405	606	617	06/05/08	31/12/11
3400935248091	BROMAZEPAM RTP 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400935248091	BROMAZEPAM RTP 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400935248213	AMOXICILLINE BGA 1G PDR OR SACH  6/2,49 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	154	283	283	01/01/12	
3400935248213	AMOXICILLINE BGA 1G PDR OR SACH  6/2,49 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	154	283	268	06/05/08	31/12/11
3400935248381	AMOXICILLINE BGA 1G PDR OR SACH  14/2,49 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	339	521	521	01/01/12	
3400935248381	AMOXICILLINE BGA 1G PDR OR SACH  14/2,49 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	339	521	525	06/05/08	31/12/11
3400935248442	TRAMADOL BGA 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	485	01/12/13	
3400935248442	TRAMADOL BGA 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	530	01/01/12	30/11/13
3400935248442	TRAMADOL BGA 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	535	06/05/08	31/12/11
3400935251633	SELEGILINE RTP 5MG CPR  30	0		N04BD01	SELEGILINE	972	1372	1174	01/01/12	
3400935251633	SELEGILINE RTP 5MG CPR  30	0		N04BD01	SELEGILINE	972	1372	1201	06/05/08	31/12/11
3400935251862	AMOXICILLINE MYP 500MG/5ML FL  1/60 ML	0		J01CA04	AMOXICILLINE	139	264	264	01/01/12	
3400935251862	AMOXICILLINE MYP 500MG/5ML FL  1/60 ML	0		J01CA04	AMOXICILLINE	139	264	247	06/05/08	31/12/11
3400935251923	AMOXICILLINE MYP 250MG/5ML FL  1/60 ML	0		J01CA04	AMOXICILLINE	105	220	220	01/01/12	
3400935251923	AMOXICILLINE MYP 250MG/5ML FL  1/60 ML	0		J01CA04	AMOXICILLINE	105	220	200	06/05/08	31/12/11
3400935252005	AMOXICILLINE MYP 125MG/5ML PDR  12	0		J01CA04	AMOXICILLINE	76	183	183	01/01/12	
3400935252005	AMOXICILLINE MYP 125MG/5ML PDR  12	0		J01CA04	AMOXICILLINE	76	183	160	06/05/08	31/12/11
3400935252173	AMOXICILLINE ZYD 500MG/5ML PDR FL 1/36 G	45	CLAMOXYL 500MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	139	264	264	01/01/12	
3400935252173	AMOXICILLINE ZYD 500MG/5ML PDR FL 1/36 G	45	CLAMOXYL 500MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	139	264	247	06/05/08	31/12/11
3400935252234	AMOXICILLINE ZYD 250MG/5ML PDR FL 1/36 G	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	220	01/01/12	
3400935252234	AMOXICILLINE ZYD 250MG/5ML PDR FL 1/36 G	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	200	06/05/08	31/12/11
3400935252463	AMOXICILLINE ZYD 125MG/5ML PDR FL 1/36 G	7	CLAMOXYL 125MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	76	183	183	01/01/12	
3400935252463	AMOXICILLINE ZYD 125MG/5ML PDR FL 1/36 G	7	CLAMOXYL 125MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	76	183	160	06/05/08	31/12/11
3400935253873	FENOFIBRATE CLP 67MG GELULE 60	0		C10AB05	FENOFIBRATE	405	606	606	01/01/12	
3400935253873	FENOFIBRATE CLP 67MG GELULE 60	0		C10AB05	FENOFIBRATE	405	606	617	06/05/08	31/12/11
3400935254016	FLUTAMIDE MYL 250MG CPR 30	116	EULEXINE 250MG CPR	L02BB01	FLUTAMIDE	2050	2833	2833	01/01/12	
3400935254016	FLUTAMIDE MYL 250MG CPR 30	116	EULEXINE 250MG CPR	L02BB01	FLUTAMIDE	2050	2833	2901	06/05/08	31/12/11
3400935254764	TICLOPIDINE MYL 250MG CPR 30	633	TICLID 250MG CPR	B01AC05	TICLOPIDINE	1123	1577	1577	01/01/12	
3400935254764	TICLOPIDINE MYL 250MG CPR 30	633	TICLID 250MG CPR	B01AC05	TICLOPIDINE	1123	1577	1614	06/05/08	31/12/11
3400935268433	SPIRONOLACTONE EG 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	676	01/01/12	
3400935268433	SPIRONOLACTONE EG 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	692	06/05/08	31/12/11
3400935279668	AROMASINE 25MG CPR 30	881	AROMASINE 25MG CPR	L02BG06	EXEMESTANE	5279	6719	6719	01/10/13	
3400935291554	ENALAPRIL HCTZ CRT 20/12,5MG CPR 30	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	615	888	888	01/12/13	
3400935291554	ENALAPRIL HCTZ CRT 20/12,5MG CPR 30	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	615	888	1246	01/01/12	30/11/13
3400935291554	ENALAPRIL HCTZ CRT 20/12,5MG CPR 30	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	615	888	1275	01/04/10	31/12/11
3400935291615	ENALAPRIL HCTZ CRT 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	2498	01/12/13	
3400935291615	ENALAPRIL HCTZ CRT 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3507	01/07/12	30/11/13
3400935291615	ENALAPRIL HCTZ CRT 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3415	01/01/12	30/06/12
3400935291615	ENALAPRIL HCTZ CRT 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3489	01/04/10	31/12/11
3400935295408	BISOPROLOL BGR 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935295408	BISOPROLOL BGR 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935295637	BISOPROLOL BGR 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935295637	BISOPROLOL BGR 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935295927	BISOPROLOL BGR 3,75MG CPR 30	551	CARDENSIEL 3,75MG CPR               | CARDIOCOR 3,75MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935295927	BISOPROLOL BGR 3,75MG CPR 30	551	CARDENSIEL 3,75MG CPR               | CARDIOCOR 3,75MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935296467	BISOPROLOL BGR 7,5MG CPR 30	553	CARDENSIEL 7,5MG CPR                | CARDIOCOR 7,5MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935296467	BISOPROLOL BGR 7,5MG CPR 30	553	CARDENSIEL 7,5MG CPR                | CARDIOCOR 7,5MG CPR	C07AB07	BISOPROLOL	426	633	636	01/02/12	30/11/13
3400935296818	CARDENSIEL 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935296818	CARDENSIEL 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935297068	CARDENSIEL 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935297068	CARDENSIEL 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935297129	CARDENSIEL 2,5MG CPR 90	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	3828	5056	1774	01/12/13	
3400935297129	CARDENSIEL 2,5MG CPR 90	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	3828	5056	2455	01/07/12	30/11/13
3400935297129	CARDENSIEL 2,5MG CPR 90	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	3828	5056	2387	01/02/12	30/06/12
3400935297297	CARDENSIEL 3,75MG CPR 30	551	CARDENSIEL 3,75MG CPR               | CARDIOCOR 3,75MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935297297	CARDENSIEL 3,75MG CPR 30	551	CARDENSIEL 3,75MG CPR               | CARDIOCOR 3,75MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935301413	CLOMIPRAMINE MYL 75MG CPR 20	148	ANAFRANIL 75MG CPR	N06AA04	CLOMIPRAMINE	421	627	627	01/01/12	
3400935301413	CLOMIPRAMINE MYL 75MG CPR 20	148	ANAFRANIL 75MG CPR	N06AA04	CLOMIPRAMINE	421	627	639	06/05/08	31/12/11
3400935302014	KETOPROFENE BGA 2,5% GEL TUBE 60G 1/60 G	252	PROFENID 2,5% GEL TUBE 60G	M02AA10	KETOPROFENE	126	247	247	01/01/12	
3400935302014	KETOPROFENE BGA 2,5% GEL TUBE 60G 1/60 G	252	PROFENID 2,5% GEL TUBE 60G	M02AA10	KETOPROFENE	126	247	229	06/05/08	31/12/11
3400935305145	CARBAMAZEPINE MYL LP 400MG CPR 30	130	TEGRETOL LP 400MG CPR	N03AF01	CARBAMAZEPINE	390	587	587	01/01/12	
3400935305145	CARBAMAZEPINE MYL LP 400MG CPR 30	130	TEGRETOL LP 400MG CPR	N03AF01	CARBAMAZEPINE	390	587	596	06/05/08	31/12/11
3400935306326	CARBAMAZEPINE MYL LP 200MG CPR 30	131	CARBAMAZEPINE  LP  400MG CPR        | CARBAMAZEPINE  LP 200MG CPR         | TEGRETOL LP 200MG CPR	N03AF01	CARBAMAZEPINE	205	349	349	01/01/12	
3400935306326	CARBAMAZEPINE MYL LP 200MG CPR 30	131	CARBAMAZEPINE  LP  400MG CPR        | CARBAMAZEPINE  LP 200MG CPR         | TEGRETOL LP 200MG CPR	N03AF01	CARBAMAZEPINE	205	349	339	06/05/08	31/12/11
3400935306906	FLANID 200MG CPR 15	226	SURGAM 200MG CPR	M01AE11	TIAPROFENIQUE ACIDE	214	360	360	01/01/12	
3400935306906	FLANID 200MG CPR 15	226	SURGAM 200MG CPR	M01AE11	TIAPROFENIQUE ACIDE	214	360	351	06/05/08	31/12/11
3400935307095	FLANID 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	350	01/01/12	
3400935307095	FLANID 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	340	06/05/08	31/12/11
3400935312938	CARDENSIEL 7,5MG CPR 30	553	CARDENSIEL 7,5MG CPR                | CARDIOCOR 7,5MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935312938	CARDENSIEL 7,5MG CPR 30	553	CARDENSIEL 7,5MG CPR                | CARDIOCOR 7,5MG CPR	C07AB07	BISOPROLOL	426	633	636	01/02/12	30/11/13
3400935313997	BISOCE 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935313997	BISOCE 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935314130	BISOCE 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935314130	BISOCE 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935314420	BISOCE 3,75MG CPR 30	551	CARDENSIEL 3,75MG CPR               | CARDIOCOR 3,75MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935314420	BISOCE 3,75MG CPR 30	551	CARDENSIEL 3,75MG CPR               | CARDIOCOR 3,75MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935314888	BISOCE 7,5MG CPR 30	553	CARDENSIEL 7,5MG CPR                | CARDIOCOR 7,5MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935314888	BISOCE 7,5MG CPR 30	553	CARDENSIEL 7,5MG CPR                | CARDIOCOR 7,5MG CPR	C07AB07	BISOPROLOL	426	633	636	01/02/12	30/11/13
3400935315250	CARDIOCOR 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	633	01/12/13	
3400935315250	CARDIOCOR 1,25MG CPR 30	549	CARDENSIEL 1,25MG CPR               | CARDIOCOR 1,25MG CPR	C07AB07	BISOPROLOL	426	633	873	01/02/12	30/11/13
3400935315489	CARDIOCOR 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	1343	1919	633	01/12/13	
3400935315489	CARDIOCOR 2,5MG CPR 30	550	CARDENSIEL 2,5MG CPR                | CARDIOCOR 2,5MG CPR	C07AB07	BISOPROLOL	1343	1919	873	01/02/12	30/11/13
3400935315830	CARDIOCOR 5MG CPR 30	552	CARDENSIEL 5MG CPR                  | CARDIOCOR 5MG CPR	C07AB07	BISOPROLOL	213	359	359	21/03/12	
3400935322982	TRAMADOL RTP 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	485	01/12/13	
3400935322982	TRAMADOL RTP 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	530	01/01/12	30/11/13
3400935322982	TRAMADOL RTP 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	311	485	535	06/05/08	31/12/11
3400935324016	LACTULOSE EG 10G/15ML SOL  1/200 ML	232	DUPHALAC 66,5% SOL BUV FL 200ML	A06AD11	LACTULOSE	132	255	255	01/01/12	
3400935324016	LACTULOSE EG 10G/15ML SOL  1/200 ML	232	DUPHALAC 66,5% SOL BUV FL 200ML	A06AD11	LACTULOSE	132	255	237	06/05/08	31/12/11
3400935325594	AMOXICILLINE EG 250MG/5ML PDR FL 1/60 ML	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	220	01/01/12	
3400935325594	AMOXICILLINE EG 250MG/5ML PDR FL 1/60 ML	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	200	06/05/08	31/12/11
3400935325884	CLOMIPRAMINE ZYD 10MG CPR  60	0		N06AA04	CLOMIPRAMINE	178	314	314	01/01/12	
3400935325884	CLOMIPRAMINE ZYD 10MG CPR  60	0		N06AA04	CLOMIPRAMINE	178	314	301	06/05/08	31/12/11
3400935329219	METOCLOPRAMIDE MYL 10MG CPR 40	2	PRIMPERAN 10MG CPR	A03FA01	METOCLOPRAMIDE	235	387	387	01/01/12	
3400935329219	METOCLOPRAMIDE MYL 10MG CPR 40	2	PRIMPERAN 10MG CPR	A03FA01	METOCLOPRAMIDE	235	387	381	06/05/08	31/12/11
3400935330918	KETOPROFENE MYL LP 200MG GELULE 14	153	PROFENID LP 200MG GELULE	M01AE03	KETOPROFENE	338	520	520	01/01/12	
3400935330918	KETOPROFENE MYL LP 200MG GELULE 14	153	PROFENID LP 200MG GELULE	M01AE03	KETOPROFENE	338	520	524	06/05/08	31/12/11
3400935334640	AMOXICILLINE EG 500MG/5ML PDR FL 1/60 ML	45	CLAMOXYL 500MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	139	264	264	01/01/12	
3400935334640	AMOXICILLINE EG 500MG/5ML PDR FL 1/60 ML	45	CLAMOXYL 500MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	139	264	247	06/05/08	31/12/11
3400935342805	FLUTAMIDE BGA 250MG CPR 30	116	EULEXINE 250MG CPR	L02BB01	FLUTAMIDE	2050	2833	2833	01/01/12	
