CIP,C,13	NOM_COURT,C,50	DT_EFFET,D	GEN_IND,C,1	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77
3400934392511	AUGMENTIN 100MG/12,5MG/ML ENF PDR 1/10,27 G	15/01/03	4	237	AUGMENTIN 100MG/12,5MG/ML ENF PDR   | CIBLOR 100MG/12,5MG/ML ENF PDR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400934392689	MYOPLEGE 4MG GELULE GE 12	15/01/03	1	140	COLTRAMYL 4MG CPR	M03BX05	THIOCOLCHICOSIDE
3400934392979	RANITIDINE EG 150MG CPR 30	15/01/03	1	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE
3400934394232	NARAMIG 2,5MG CPR 6	22/03/12	4	1031	NARAMIG 2,5MG CPR	N02CC02	NARATRIPTAN
3400934394461	ZOPHREN 4MG LYOPHILISAT ORAL 2	18/08/98	0	0		A04AA01	ONDANSETRON
3400934394522	ZOPHREN 4MG LYOPHILISAT ORAL 4	18/08/98	0	0		A04AA01	ONDANSETRON
3400934394812	ZOPHREN 8MG LYOPHILISAT ORAL 2	10/08/07	4	660	ZOPHREN 8MG LYOPHILISAT ORAL	A04AA01	ONDANSETRON
3400934394980	ZOPHREN 8MG LYOPHILISAT ORAL 4	10/08/07	4	660	ZOPHREN 8MG LYOPHILISAT ORAL	A04AA01	ONDANSETRON
3400934398025	RISPERDAL 1MG/ML SOL BUV FL 30ML 1/30 ML	27/05/08	4	683	RISPERDAL 1MG/ML SOL BUV FL 120ML   | RISPERDAL 1MG/ML SOL BUV FL 30ML    | RISPERDAL 1MG/ML SOL BUV FL 60ML	N05AX08	RISPERIDONE
3400934398193	RISPERDAL 1MG/ML SOL BUV FL 60ML 1/60 ML	27/05/08	4	683	RISPERDAL 1MG/ML SOL BUV FL 120ML   | RISPERDAL 1MG/ML SOL BUV FL 30ML    | RISPERDAL 1MG/ML SOL BUV FL 60ML	N05AX08	RISPERIDONE
3400934398483	RISPERDAL 1MG/ML SOL BUV FL 120ML 1/120 ML	27/05/08	4	683	RISPERDAL 1MG/ML SOL BUV FL 120ML   | RISPERDAL 1MG/ML SOL BUV FL 30ML    | RISPERDAL 1MG/ML SOL BUV FL 60ML	N05AX08	RISPERIDONE
3400934398544	KAPANOL LP 20MG GELULE  7	19/03/98	0	0		N02AA01	MORPHINE
3400934399084	KAPANOL LP 50MG GELULE  7	19/03/98	0	0		N02AA01	MORPHINE
3400934399435	KAPANOL LP 100MG GELULE  7	19/03/98	0	0		N02AA01	MORPHINE
3400934400247	IRBESARTAN ACT 75MG CPR 90	25/11/10	1	915	APROVEL 75MG CPR	C09CA04	IRBESARTAN
3400934401428	IRBESARTAN ACT 75MG CPR 90	25/11/10	1	915	APROVEL 75MG CPR	C09CA04	IRBESARTAN
3400934405969	DICLOFENAC ARW 1% GEL 1/50 G	06/05/10	1	680	VOLTARENE EMULGEL 1% GEL TUBE	M02AA15	DICLOFENAC
3400934407512	NORVIR 100MG CPR 1/3000 MG	26/06/10	0	0		J05AE03	RITONAVIR
3400934408571	PRIMPERAN 2,6MG/ML ENFT SOL BUV  1/60 ML	22/05/10	0	0		A03FA01	METOCLOPRAMIDE
3400934408632	PRIMPERAN 2,6MG/ML NR ENF BUV  1/60 ML	22/05/10	0	0		A03FA01	METOCLOPRAMIDE
3400934408861	CEFUROXIME PFIZER 125MG CPR  8	14/07/10	0	0		J01DC02	CEFUROXIME
3400934409462	CEFUROXIME PFIZER 250MG CPR  8	14/07/10	0	0		J01DC02	CEFUROXIME
3400934409813	CEFUROXIME PFIZER 500MG CPR  8	14/07/10	0	0		J01DC02	CEFUROXIME
3400934410413	LANSOPRAZOLE ACT 15MG GELULE 15	06/05/10	1	670	LANZOR 15MG GELULE                  | OGAST 15MG GELULE	A02BC03	LANSOPRAZOLE
3400934410642	LANSOPRAZOLE ACT 15MG GELULE 30	06/05/10	1	670	LANZOR 15MG GELULE                  | OGAST 15MG GELULE	A02BC03	LANSOPRAZOLE
3400934410932	MORPHINE CHL LAV 20MG/ML INJ 1ML 10/1 ML	26/03/98	0	0		N02AA01	MORPHINE
3400934411014	SODIUM BIC BSD 1,4% INJ FV 1000ML 1/1000 ML	26/09/63	0	0		B05BB01	ELECTROLYTES
3400934413315	SODIUM CHL BRU 0,9% INJ FV 1L  1/1000 ML	16/05/98	0	0		B05BB01	ELECTROLYTES
3400934415494	LANSOPRAZOLE ACT 30MG GELULE 7	06/05/10	1	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934415555	LANSOPRAZOLE ACT 30MG GELULE 14	06/05/10	1	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934415784	LANSOPRAZOLE ACT 30MG GELULE 28	06/05/10	1	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934416446	PRAVASTATINE ACC 40MG CPR 28	06/05/10	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400934417337	LANSOPRAZOLE TVS 15MG CPR OROD 14	15/04/10	0	0		A02BC03	LANSOPRAZOLE
3400934417566	LANSOPRAZOLE TVS 15MG CPR OROD 28	15/04/10	0	0		A02BC03	LANSOPRAZOLE
3400934417856	EXOMUC 200MG CPR EFF  30	28/08/98	0	0		R05CB01	ACETYLCYSTEINE
3400934419409	CIFLOX 500MG/5ML GRANULES ORAL 1/15,9 G	18/08/98	0	0		J01MA02	CIPROFLOXACINE
3400934423079	ADRIGYL 10000UI/ML SOL BUV FL 10ML 1/10 ML	20/10/10	0	0		A11CC05	COLECALCIFEROL
3400934423369	NUREFLEX 400MG GRANULES SACHET  20/4310 MG	16/02/01	0	0		M01AE01	IBUPROFENE
3400934424021	TRANSIPEG 5,9G PDR ORALE SACHET 20/6,98 G	25/11/10	4	904	TRANSIPEG 5,9G PDR ORALE SACHET	A06AD65	MACROGOL EN ASSOCIATION
3400934424779	PENTASA 1G GRANULES SACHET 120/2 G	26/03/98	0	0		A07EC02	MESALAZINE
3400934426551	TENORMINE 50MG CPR 28	15/01/03	4	228	TENORMINE 50MG CPR	C07AB03	ATENOLOL
3400934427381	RISPERDAL 4MG CPR 30	01/06/05	4	402	RISPERDAL 4MG CPR	N05AX08	RISPERIDONE
3400934428043	OROCAL VIT D3 500MG/400UI CPR 60	02/12/98	0	0		A12AX	CALCIUM EN ASSOCIATION AVEC D'AUTRES SUBSTANCES
3400934428272	RIVOTRIL 1MG/1ML SOL INJ 6	25/02/98	0	0		N03AE01	CLONAZEPAM
3400934429804	MALARONE 250MG/100MG CPR 12	12/07/11	4	951	MALARONE 250MG/100MG CPR	P01BB51	PROGUANIL EN ASSOCIATION
3400934429972	TOBRADEX COLLYRE FL 5ML 1/5 ML	06/05/98	0	0		S01CA01	DEXAMETHASONE ET ANTIINFECTIEUX
3400934430572	HUMALOG PEN 300UI/3ML SOL INJ 5/3 ML	23/10/99	0	0		A10AB04	INSULINE LISPRO
3400934432125	ISOSORBIDE D MYL LP 20MG GELULE 60	26/06/09	1	10	LANGORAN LP 20MG GELULE	C01DA08	ISOSORBIDE DINITRATE
3400934432644	ISOSORBIDE D MYL LP 40MG GELULE  60	26/06/09	1	19	LANGORAN LP 40MG GELULE	C01DA08	ISOSORBIDE DINITRATE
3400934433306	GRANUDOXY 100MG CPR 5	09/09/98	0	0		J01AA02	DOXYCYCLINE
3400934433474	GRANUDOXY 100MG CPR 15	08/03/98	0	0		J01AA02	DOXYCYCLINE
3400934433535	GRANUDOXY 100MG CPR 28	20/01/01	0	0		J01AA02	DOXYCYCLINE
3400934433764	AMODEX 1G CPR DISP GI 3	15/01/03	1	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE
3400934433825	AMODEX 1G CPR DISP GI 6	15/01/03	1	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE
3400934433993	AMODEX 1G CPR DISP GI 14	15/01/03	1	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE
3400934436147	VERAPAMIL RTP 40MG CPR 75	19/03/98	0	0		C08DA01	VERAPAMIL
3400934436376	CARBAMAZEPINE SDZ LP 200MG CPR 30	12/03/09	0	0		N03AF01	CARBAMAZEPINE
3400934436895	CARBAMAZEPINE SDZ LP 400MG CPR 30	12/03/09	0	0		N03AF01	CARBAMAZEPINE
3400934438158	VINCRISTINE FDG 1MG/1ML SOL  5/2 ML	16/12/98	0	0		L01CA02	VINCRISTINE
3400934438738	VENTOLINE 100 MICROGRAMMES SUSP INH 200	27/05/98	0	0		R03AC02	SALBUTAMOL
3400934444470	KETUM 2,5% GEL TUBE 60G 1/60 G	01/04/98	0	0		M02AA10	KETOPROFENE
3400934444760	KETUM 2,5% GEL TUBE DOSEUR 1/120 G	11/04/03	4	258	KETUM 2,5% GEL TUBE DOSEUR	M02AA10	KETOPROFENE
3400934446023	SODIUM CHL FRF 0,9% INJ PS 50ML  1/50 ML	04/07/02	0	0		B05BB01	ELECTROLYTES
3400934446191	SODIUM CHL FRF 0,9% INJ 100ML  1/100 ML	04/07/02	0	0		B05BB01	ELECTROLYTES
3400934446252	SODIUM CHL FRF 0,9% INJ 250ML  1/250 ML	04/07/02	0	0		B05BB01	ELECTROLYTES
3400934446832	GLUCOSE FRF 5% SOL INJ POC 50ML  1/50 ML	04/07/02	0	0		B05BA03	HYDRATES DE CARBONE
3400934447082	GLUCOSE FRF 5% SOL INJ 100ML  1/100 ML	04/07/02	0	0		B05BA03	HYDRATES DE CARBONE
3400934447143	GLUCOSE FRF 5% SOL INJ POC250ML  1/250 ML	04/07/02	0	0		B05BA03	HYDRATES DE CARBONE
3400934449093	ARICEPT 5MG CPR 28	10/07/08	4	928	ARICEPT 5MG CPR                     | ARICEPT 5MG CPR ORODISP	N06DA02	DONEPEZIL
3400934449505	ARICEPT 10MG CPR 28	10/07/08	4	929	ARICEPT 10MG CPR                    | ARICEPT 10MG CPR ORODISP	N06DA02	DONEPEZIL
3400934450853	AUGMENTIN 1G/125MG AD PDR ORALE SACH 8/1,57 G	15/01/03	4	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400934451164	AUGMENTIN 1G/125MG AD PDR ORALE SACH 12/1,57 G	15/01/03	4	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400934453984	ZOMIG 2,5MG CPR 6	11/11/10	4	880	ZOMIG 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400934454127	NORSET 15MG CPR 30	18/11/05	4	473	NORSET 15MG CPR	N06AX11	MIRTAZAPINE
3400934455186	OGAST 30MG GELULE 48	22/11/07	4	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934455247	OGAST 30MG GELULE 7	22/11/07	4	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934455827	EUPANTOL 40MG CPR 7	27/05/08	4	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE
3400934456077	PANTIPP 40 MG (PANTOPRAZOLE) GE, 1 BOITE DE 7, COM	06/01/10	0	0			
3400934456138	TILCOTIL 20MG CPR 15	03/01/99	0	0		M01AC02	TENOXICAM
3400934457838	MANNITOL AGT 10% INJ FV 500ML  1/500 ML	18/04/02	0	0		B05BC01	MANNITOL
3400934458088	MANNITOL AGT 20% SOL INJ FV 250  1/250 ML	18/04/02	0	0		B05BC01	MANNITOL
3400934464171	PAROEX 0,12% SOL PR BDB FL 300ML 1/300 ML	16/06/01	0	0		A01AB03	CHLORHEXIDINE
3400934464751	ZORAC 0,05% GEL TUBE 15G  1/15 G	17/10/98	0	0		D05AX05	TAZAROTENE
3400934465062	ZORAC 0,05% GEL TUBE 60G 1/60 G	17/10/98	0	0		D05AX05	TAZAROTENE
3400934465352	ZORAC 0,1% GEL TUBE 15G  1/15 G	17/10/98	0	0		D05AX05	TAZAROTENE
3400934465642	ZORAC 0,1% GEL TUBE 60G 1/60 G	17/10/98	0	0		D05AX05	TAZAROTENE
3400934466304	ALDACTONE 25MG CPR 30	29/12/09	4	799	ALDACTONE 25MG CPR	C03DA01	SPIRONOLACTONE
3400934466823	OESCLIM 37,5 MICROG/24H DISP 8	26/03/98	0	0		G03CA03	ESTRADIOL
3400934472916	RANITIDINE RPG 150MG CPR  30	15/01/03	1	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE
3400934473456	RANITIDINE RPG 300MG CPR  14	15/01/03	1	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE
3400934473975	RANITIDINE MKG 150MG CPR  30	15/01/03	1	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE
3400934474347	RANITIDINE MKG 300MG CPR  14	15/01/03	1	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE
3400934475009	SPIRAMYCINE RPG 3MUI CPR  16	15/01/03	1	601	ROVAMYCINE 3MUI CPR	J01FA02	SPIRAMYCINE
3400934475528	LANZOR 30MG GELULE 7	22/11/07	4	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934475696	LANZOR 30MG GELULE 28	22/11/07	4	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400934475818	INIPOMP 40MG CPR 7	24/12/08	4	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE
3400934476068	PANTEC 40 MG (PANTOPRAZOLE) GE, 1 BOITE DE 7, COMP	06/01/10	0	0			
3400934480898	ACETYLCYSTEINE BGC 200MG CPR EFF 30	28/08/98	0	0		R05CB01	ACETYLCYSTEINE
3400934480959	VOLTAMICINE COLLYRE  1/5 ML	24/02/99	0	0		S01CC01	DICLOFENAC ET ANTIINFECTIEUX
3400934483561	LAMICTAL 5MG CPR DISP 30	09/09/05	4	422	LAMICTAL 5MG CPR DISP	N03AX09	LAMOTRIGINE
3400934488245	TETRANASE 250MG CPR  16	26/03/98	0	0		J01AA06	OXYTETRACYCLINE
3400934490255	GLUCOSE BSD 30% SOL INJ FV 1L 1/1 L	12/07/63	0	0		B05BA03	HYDRATES DE CARBONE
3400934496400	GLUCOSE BSD 10% INJ FV 250ML  1/250 ML	24/02/04	0	0		B05BA03	HYDRATES DE CARBONE
3400934497469	GLUCOSE BSD 10% INJ FV 500ML  1/500 ML	24/02/04	0	0		B05BA03	HYDRATES DE CARBONE
3400934498121	GLUCOSE BSD 10% INJ FV 1L  1/1 L	24/02/04	0	0		B05BA03	HYDRATES DE CARBONE
3400934499760	DIALGIREX GELULE GI  20	15/01/03	1	118	DI ANTALVIC GELULE	N02AC54	DEXTROPROPOXYPHENE EN ASSOCIATION SAUF AUX PSYCHOLEPTIQUES
3400934499821	NUTRIVISC 5% COLLYRE FL 10ML 1/10 ML	04/07/02	0	0		S01XA20	LARMES ARTIFICIELLES ET DIVERSES AUTRES PREPARATIONS
3400934500633	PIROXICAM RTP 20MG GELULE  15	15/01/03	1	72	FELDENE 20MG GELULE	M01AC01	PIROXICAM
3400934501005	MEBEVERINE SDZ 200MG CPR  30	31/10/03	0	0		A03AA04	MEBEVERINE
3400934501173	MEBEVERINE SDZ 200MG CPR  60	31/10/03	0	0		A03AA04	MEBEVERINE
3400934501234	METHOTREXATE BLN 50MG/2ML SOL INJ 1/2 ML	25/09/99	0	0		L01BA01	METHOTREXATE
3400934501753	SELEGILINE GGA 5MG CPR  30	15/01/03	1	145	DEPRENYL 5MG CPR	N04BD01	SELEGILINE
3400934502064	SPORANOX 10MG/ML SOL BUV 150ML 1/150 ML	17/07/07	0	0		J02AC02	ITRACONAZOLE
3400934502125	CEFADROXIL MYL 500MG GELULE 12	26/06/09	1	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL
3400934502934	ACICLOVIR SUB 500MG PDR INJ  1	05/09/03	0	0		J05AB01	ACICLOVIR
3400934503245	ACICLOVIR ARW 500MG PDR INJ 1	08/11/07	1	535	ZOVIRAX 500MG PDR INJ	J05AB01	ACICLOVIR
3400934503535	CIBLOR 100MG/12,5MG/ML ENF PDR  1/10,27 G	15/01/03	4	237	AUGMENTIN 100MG/12,5MG/ML ENF PDR   | CIBLOR 100MG/12,5MG/ML ENF PDR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400934503764	CIBLOR 1G/125MG AD PDR ORALE SA  8/1,57 G	15/01/03	4	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400934503993	CIBLOR 1G/125MG AD PDR ORALE SA  12/1,57 G	15/01/03	4	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400934505317	PROZAC 20MG CPR 28	12/05/04	4	316	PROZAC 20MG CPR	N06AB03	FLUOXETINE
3400934507038	PRETERAX 2MG/0,625MG CPR  30	03/01/99	0	0		C09BA04	PERINDOPRIL ET DIURETIQUES
3400934507328	BIPRETERAX 4MG/1,25MG CPR  30	03/01/99	0	0		C09BA04	PERINDOPRIL ET DIURETIQUES
3400934507786	DOLIPRANE 500MG GELULE 16	01/03/98	0	0		N02BE01	PARACETAMOL
3400934508677	PERINDOPRIL INDAP BGA 2/0,625MG CPR 30	12/02/10	1	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES
3400934508967	PERINDOPRIL INDAP BGA 2/0,625MG CPR 90	12/02/10	1	813	PRETERAX 2,5MG/0,625MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES
3400934509100	PERINDOPRIL INDAP BGA 4/1,25MG CPR 30	12/02/10	1	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES
3400934509339	PERINDOPRIL INDAP BGA 4/1,25MG CPR 90	12/02/10	1	814	BIPRETERAX 5MG/1,25MG CPR	C09BA04	PERINDOPRIL ET DIURETIQUES
3400934509858	DIDRONEL 200MG CPR 60	08/06/03	4	283	DIDRONEL 200MG CPR	M05BA01	ETIDRONIQUE ACIDE
3400934521393	BURINEX 5MG CPR 30	06/05/98	0	0		C03CA02	BUMETANIDE
3400934533112	IDUVIRAN 0,12% COLLYRE FL 5ML  1/5 ML	18/08/98	0	0		S01AD01	IDOXURIDINE
3400934534812	DIMETANE AD SIROP  1/200 ML	26/01/00	0	0		R05DA20	ASSOCIATIONS
3400934535932	CAFEINE CPF 25MG/ML INJ BUV AMP 2ML 10/2 ML	29/06/01	0	0		R07AX	AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE
3400934539725	METHOTREXATE BLN 25MG/1ML INJ  1/1 ML	25/09/99	0	0		L01BA01	METHOTREXATE
3400934543456	PARACETAMOL RPG 500MG CPR 16	06/05/98	0	0		N02BE01	PARACETAMOL
3400934543807	ALLOPURINOL MYL 100MG CPR 28	12/03/09	1	215	ZYLORIC 100MG CPR	M04AA01	ALLOPURINOL
3400934543975	ALLOPURINOL MYL 200MG CPR 28	12/03/09	1	181	ZYLORIC 200MG CPR	M04AA01	ALLOPURINOL
3400934544057	ALLOPURINOL MYL 300MG CPR 28	15/01/03	1	149	ZYLORIC 300MG CPR	M04AA01	ALLOPURINOL
3400934544408	AMIODARONE MYL 200MG CPR 30	26/06/09	1	99	CORDARONE 200MG CPR	C01BD01	AMIODARONE
3400934544927	TELFAST 120MG CPR 15	10/05/07	4	622	TELFAST 120MG CPR	R06AX26	FEXOFENADINE
3400934545467	TELFAST 180MG CPR 15	10/05/07	4	623	TELFAST 180MG CPR	R06AX26	FEXOFENADINE
3400934545818	FEXOFENADINE ZTV 120MG CPR 15	10/05/12	1	622	TELFAST 120MG CPR	R06AX26	FEXOFENADINE
3400934546297	FEXOFENADINE ZTV 180MG CPR 15	10/05/12	1	623	TELFAST 180MG CPR	R06AX26	FEXOFENADINE
3400934546648	TASMAR 100MG CPR 100	31/03/06	0	0		N04BX01	TOLCAPONE
3400934547300	ALPHAGAN 0,2% (2MG/ML) COLLYRE 1/5 ML	10/07/08	4	761	ALPHAGAN 0,2% (2MG/ML) COLLYRE	S01EA05	BRIMONIDINE
3400934548420	OGAST 15MG GELULE 30	22/11/07	4	670	LANZOR 15MG GELULE                  | OGAST 15MG GELULE	A02BC03	LANSOPRAZOLE
3400934549021	LANZOR 15MG GELULE 30	22/11/07	4	670	LANZOR 15MG GELULE                  | OGAST 15MG GELULE	A02BC03	LANSOPRAZOLE
3400934549311	DOXY 100MG CPR 5	15/01/03	1	230	VIBRAMYCINE 100MG GELULE	J01AA02	DOXYCYCLINE
3400934549540	DOXY 100MG CPR 15	15/01/03	1	230	VIBRAMYCINE 100MG GELULE	J01AA02	DOXYCYCLINE
3400934549779	DOXY 50MG CPR GI 14	15/01/03	1	230	VIBRAMYCINE 100MG GELULE	J01AA02	DOXYCYCLINE
3400934549830	DOXY 50MG CPR GI 28	15/01/03	1	230	VIBRAMYCINE 100MG GELULE	J01AA02	DOXYCYCLINE
3400934555404	METFORMINE NOR 850MG CPR  30	08/01/13	1	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE
3400934557415	TRIFLUCAN 100MG GELULE 7	09/12/04	4	492	TRIFLUCAN 100MG GELULE	J02AC01	FLUCONAZOLE
3400934557583	TRIFLUCAN 200MG GELULE 7	09/12/04	4	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400934558016	ASPIRINE MYL 100MG PDR SOL BUV  20/204,6 M	29/01/99	0	0		N02BA01	ACETYLSALICYLIQUE ACIDE
3400934558184	ASPIRINE  MYL 250MG PDR SOL BUV  20/511,5 M	29/01/99	0	0		N02BA01	ACETYLSALICYLIQUE ACIDE
3400934558245	ASPIRINE MYL 500MG PDR SOL BUV  20	29/01/99	0	0		N02BA01	ACETYLSALICYLIQUE ACIDE
3400934558306	ASPIRINE MYL 1G PDR SOL BUV  20/2046 MG	29/01/99	0	0		N02BA01	ACETYLSALICYLIQUE ACIDE
3400934559136	AGRAM 1G CPR DISP GI  14	15/01/03	1	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE
3400934560545	ACETYLCYSTEINE GGA 100MG GRANUL  10/3 G	18/08/98	0	0		R05CB01	ACETYLCYSTEINE
3400934560606	ACETYLCYSTEINE GGA 200MG GRANU  30/3 G	18/08/98	0	0		R05CB01	ACETYLCYSTEINE
3400934561146	ACETYLCYSTEINE GNR 200MG PDR  30/3 G	04/06/98	0	0		R05CB01	ACETYLCYSTEINE
3400934563157	ALPRAZOLAM ARW 0,25MG CPR 30	18/11/05	1	637	XANAX 0,25MG CPR	N05BA12	ALPRAZOLAM
3400934563218	ALPRAZOLAM ARW 0,50MG CPR 30	18/11/05	1	639	XANAX 0,50MG CPR	N05BA12	ALPRAZOLAM
3400934563676	TRIMETAZIDINE EG 20MG CPR  60	15/01/03	1	154	VASTAREL 20MG CPR	C01EB15	TRIMETAZIDINE
3400934565458	ZECLAR 25MG/ML GRANULES  200	28/08/08	4	695	CLARITHROMYCINE ABT 25MG/ML BUV     | ZECLAR 25MG/ML GRANULES	J01FA09	CLARITHROMYCINE
3400934565519	ZECLAR 25MG/ML GRANULES FL 100 ML 200	24/08/12	0	0		J01FA09	CLARITHROMYCINE
3400934565687	CLIMARA 50 MICROG/24H DISP TRANSD 4	09/09/98	0	0		G03CA03	ESTRADIOL
3400934566400	PALISON 100MG CPR  30	26/01/03	0	0		M01AB16	ACECLOFENAC
3400934566578	CARTREX 100MG CPR 30	21/07/06	4	668	CARTREX 100MG CPR	M01AB16	ACECLOFENAC
3400934566929	CLARITHROMYCINE ABT 25MG/ML BUV  1/100 ML	18/08/98	0	0		J01FA09	CLARITHROMYCINE
3400934567001	CLARITHROMYCINE ABT 25MG/ML BUV 1/100 ML	13/06/13	0	0		J01FA09	CLARITHROMYCINE
3400934568350	LOPERAMIDE EG 2MG GELULE 20	15/01/03	1	11	IMODIUM 2MG GELULE	A07DA03	LOPERAMIDE
3400934568701	NIFEDIPINE MYL LP 20MG CPR 30	26/06/09	1	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE
3400934569180	PIROXICAM EG 20MG GELULE 15	15/01/03	1	72	FELDENE 20MG GELULE	M01AC01	PIROXICAM
3400934569241	TRIMETAZIDINE EG 20MG/ML 60ML  1/60 ML	29/01/99	0	0		C01EB15	TRIMETAZIDINE
3400934569470	KENZEN 4MG CPR 28	12/07/11	4	959	ATACAND 4MG CPR                     | KENZEN 4MG CPR	C09CA06	CANDESARTAN
3400934570070	KENZEN 8MG CPR 28	12/07/11	4	960	ATACAND 8MG CPR                     | KENZEN 8MG CPR	C09CA06	CANDESARTAN
3400934572081	ATACAND 4MG CPR 28	12/07/11	4	959	ATACAND 4MG CPR                     | KENZEN 4MG CPR	C09CA06	CANDESARTAN
3400934572661	ATACAND 8MG CPR 28	12/07/11	4	960	ATACAND 8MG CPR                     | KENZEN 8MG CPR	C09CA06	CANDESARTAN
3400934573552	PILO 1% COLLYRE FL 10ML  1/10 ML	03/01/99	0	0		S01EB01	PILOCARPINE
3400934573613	PILO 2% COLLYRE FL 10ML  1/10 ML	03/01/99	0	0		S01EB01	PILOCARPINE
3400934573842	WYTENS 2,5MG/6,25MG CPR 30	10/07/08	4	687	LODOZ 2,5MG/6,25MG CPR              | WYTENS 2,5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES
3400934574092	WYTENS 2,5 MG/6,25 MG (HEMIFUMARATE DE BISOPROLOL,	19/05/06	0	0			
3400934574382	WYTENS 5MG/6,25MG CPR 30	27/05/08	4	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES
3400934574504	WYTENS 5MG/6,25MG CPR 90	27/05/08	4	688	LODOZ 5MG/6,25MG CPR                | WYTENS 5MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES
3400934574962	WYTENS 10MG/6,25MG CPR 30	27/05/08	4	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES
3400934575105	WYTENS 10MG/6,25MG CPR 90	27/05/08	4	686	LODOZ 10MG/6,25MG CPR               | WYTENS 10MG/6,25MG CPR	C07BB07	BISOPROLOL ET THIAZIDIQUES
3400934581717	NICERGOLINE RBX 10MG GELULE  90	15/01/03	1	212	SERMION 10MG GELULE	C04AE02	NICERGOLINE
3400934584329	ALKERAN 2MG CPR 50	28/04/99	0	0		L01AA03	MELPHALAN
3400934586101	BETAGAN 0,5% COLLYRE UNIDOSE 0,4ML 60/,4 ML	06/11/98	0	0		S01ED03	LEVOBUNOLOL
3400934586279	CLARAMID 100MG ENF CPR  16	12/09/03	4	281	CLARAMID 100MG ENF CPR              | RULID 100MG CPR	J01FA06	ROXITHROMYCINE
3400934586798	DIASTABOL 50MG CPR 90	11/10/98	0	0		A10BF02	MIGLITOL
3400934586859	DIASTABOL 100MG CPR 90	11/10/98	0	0		A10BF02	MIGLITOL
